,VRF,WRF,BF_WR,BF_FR
0,27.612883739295764,27.6222738500509,33.886788444750984,35.47220711075927
1,26.966205153298556,27.242573614417502,28.32463446263735,28.262286330218668
2,26.862600126438856,45.55549840291562,33.04131410703574,43.15929701808262
3,22.257232865397512,29.234742044466593,24.440365276366624,35.808664309175846
4,34.0065658479239,39.26483568550163,34.71588206490182,42.001238889379444
5,29.76235433226679,41.48444043362073,29.219891930234386,45.9682921138658
6,40.826367002524336,51.175837219316655,42.25593836246234,50.005275978027264
7,35.29479915494215,40.2590460722506,41.61873696429172,53.27541985690987
8,46.25103190282214,64.13267907925024,50.54242811764775,40.186411088130846
9,31.08422908887851,39.59349241620989,35.229822845651626,35.21082096141616
10,39.33354281298316,60.78461607427426,42.19399693874027,30.212863961181856
11,25.79859044268407,29.3605891713975,28.12376761543692,113.28757441817478
12,20.646918751107002,28.971922480320114,25.478766436281546,21.8597400337497
13,22.600154096866845,62.10838212728815,23.68945505667342,33.763553245599816
14,57.734028551219545,55.56754825491026,60.52898107522453,48.79081942340857
15,23.748791609475717,31.75467744415803,24.760031916213578,17.667479831695115
16,50.67075740697683,59.924773573661604,63.918227560575644,95.53125587361666
17,38.58829160216428,28.27149175091632,59.600158539270055,56.44373591806689
18,27.23903916034571,30.8987428552386,28.27303066926837,24.85912956021157
19,18.363242343627828,24.451698519118807,20.294821522199157,15.412968901274066
20,33.7916132365879,52.557047062851225,38.53167877521878,120.76909000789756
21,17.580153341104864,24.14760916198232,21.372922139342695,54.377218829911776
22,20.161932963890145,24.091771719664493,25.69209917017799,24.394167959003966
23,28.767397822633765,40.79650498418076,30.800946935150016,39.418314310203954
24,26.09630228016265,53.17999587054709,28.100717273530776,23.529182299040244
25,30.69775428599629,39.92017465498829,33.751553331179096,23.136957068055782
26,32.08548594006521,35.394941015566324,35.83374864293835,26.244046680138855
27,31.580645826692635,38.82737746362115,33.16178347398539,49.062241493839814
28,31.881135511204807,44.39177371529423,34.58693693821166,86.31355317501348
29,23.25228674664177,39.02262057684901,24.11027286776823,35.33216230494388
30,29.349667994360463,34.59079919405522,31.108103617429066,30.931908546160294
31,22.13818458910137,38.775184405466796,24.129171444508653,19.450363031045278
32,41.8576712958429,38.679599263299465,44.62032109915525,39.833486252583015
33,16.075969059602,28.96734353427129,15.490385403586709,70.65723718271533
34,27.559523568585504,45.25582470134653,31.50167758830208,36.86616934548737
35,48.65742958047087,53.4372865884481,45.54537554940049,116.27486146164037
36,55.10740197642558,71.8576828838421,53.71945644668164,45.30866132145625
37,22.317059786607864,30.29156999437342,23.141397080391915,26.520944667723615
38,40.72311625411048,40.0512585385698,40.72008239889647,23.88203666394601
39,27.019530372740743,35.96983662113193,29.21435684202766,21.7037786686089
40,33.3520220131237,42.776449117025564,33.108620202966094,40.8413966691738
41,50.67790713403755,56.40522859046777,53.91907583685347,53.91218095952209
42,42.376758713522335,66.97947847933878,43.68223320845589,32.04085406643686
43,18.21188826065736,26.662767049501078,21.19556303986656,63.78951594291471
44,25.756506579667256,22.264348325434085,29.50781061339342,28.27484820101543
45,38.62196398237657,39.3140138079238,42.73421723862407,50.68140224125801
46,25.434358016637947,63.361396999256584,27.302045637014142,114.2129476184611
47,36.73945867353362,51.75883540329422,40.03339349533317,54.321377942984526
48,35.539049463186224,39.4128096676658,39.56342339157684,41.474775742078364
49,42.96629524605925,45.89707621144163,48.873216586473475,52.50327605234343
50,29.96997621605869,44.79601148252844,29.972236746290683,24.48219602353889
51,25.959334575690164,35.20133410240611,28.425496474943202,24.268986409232426
52,46.71835494162456,53.851888880416126,46.058720725006765,41.73323338758838
53,23.822695792753237,25.895346332250433,25.99364353044251,36.511886004936926
54,31.91187449260339,50.16982068888236,38.2675894331129,39.02551121270253
55,24.453195892612754,29.08847189569121,25.259203132898246,24.873361468193504
56,24.795762423373954,35.510720895516414,28.466592225775067,31.42729230997502
57,30.080166339493267,36.125787351624005,34.443992411062304,30.16707291256376
58,27.794188785003087,42.73453989432246,27.007776796838773,44.8339588910467
59,28.7951895691046,40.36596206567791,33.74987845039092,22.808875155166636
60,32.438929263385596,62.828368887935135,37.56570298465225,49.91169306819194
61,21.224438167770302,32.85058866347155,21.782587810071778,19.97079274717302
62,27.643110467029484,25.205140898440966,27.401117344752304,71.40708230996896
63,30.53154043633468,46.897824499828594,28.42367572516909,25.250835016971063
64,15.114255065331824,22.61105285629376,16.371101637569502,21.611138203650512
65,33.93097914668454,38.14346908537532,34.127048530493624,26.42759624315142
66,26.949650141768238,35.17151293955905,26.527696320534524,26.28665767007783
67,25.000563075364123,31.408323042500083,28.45280588449056,24.436856090178978
68,34.983602795253084,30.034258198192646,34.68866109257763,28.725437353415796
69,30.132285027325988,31.849026706465537,32.33611828289033,34.518526774350136
70,34.370635499711874,49.807861801435934,40.354411075818255,35.83944551638994
71,21.656100957884966,27.957063697566394,24.263037577283928,34.58267411239825
72,20.07004892621624,29.774180993708505,22.10787837069216,22.450777045175215
73,17.61051301898289,23.178079142770468,18.889405351937167,26.788053780051428
74,32.024053318742546,30.138163875854506,37.14379171327626,41.103572580221055
75,22.641000274193313,26.037353081861646,23.87205551152568,26.728860312453097
76,43.79615661906548,44.820166776311076,47.75076201374483,51.9327999107108
77,38.76329698570997,42.8145838577979,43.913977740650395,31.986240692729684
78,20.340285289140052,33.19963326678905,26.472386418464065,23.18104370245882
79,35.05762742835743,58.24809257689933,34.38641902664765,28.899920318800515
80,24.70772892870043,28.60358788051231,26.35131162360632,28.70341924021922
81,23.59111040961207,34.46689282711072,24.913281921402234,27.671409805934807
82,29.128522337133067,43.74391052902464,32.535304493773346,52.172366815885105
