,Rand_WR,Trace_WR,KFCV,SPCV,Test
0,35.74846155974516,35.30497972325063,42.69237914609143,51.41648324602861,42.864689608599015
1,32.46875086827102,32.963694460707934,37.34752460985296,50.434452322120194,37.089002494921544
2,37.019681481023134,36.927347802710734,34.901667345220424,46.81854887085796,33.29095819437019
3,32.827882012059554,32.31990786510941,31.567423698252107,39.72449920604257,30.53595791472273
4,29.593212714021355,29.14666844270831,40.885243820816456,79.70983883536505,33.854005062493485
5,38.74872423371762,38.02582617018127,32.49725135387173,56.45094989214731,36.48782368529195
6,30.500505459657184,29.670570875770387,38.09708031289391,59.57677249292267,31.402112830496378
7,31.26552992724782,31.95985059073032,30.284350527282168,48.62207539197181,28.897768786882047
8,42.392950453858326,43.301597136437884,42.41384307964766,64.26690674897557,41.505320935615785
9,36.740054060228935,37.06021983612552,35.63579552937243,59.27465334355658,39.12335499818863
10,30.356517088454645,29.06167388858487,31.235162690384602,49.787094285024565,31.923190877613294
11,29.362191742837474,28.516420310780582,30.998285549757973,60.748002134443695,26.47752759987645
12,35.02101692085599,34.68098731130288,28.996779867079805,36.55386297776557,35.41005679754386
13,32.521388292042,33.05388447303903,36.07941681508996,61.22188617491007,33.65250324876903
14,33.18816701571506,32.64317826843982,38.7385492388003,74.25274100421265,31.247896304491245
15,43.117580793887406,43.549785448062984,40.26218869982477,51.594424184754146,37.11308487959058
16,40.73993838847998,41.55277262380948,35.36000484278894,68.4998057573976,41.2575788959605
17,35.47551461331809,35.63057769239423,34.0590968289433,54.78118583152358,36.730648391518315
18,38.874765221124925,36.48496062810475,33.93831997963342,58.46744196585324,40.81825073792966
19,30.200548660181262,31.150097094042884,29.64224729931671,35.90063813332765,32.94394704536248
20,34.05971014954887,35.88619595165664,34.3679269174897,59.9498453653227,36.48892863770278
21,39.419419673474685,40.13418114272603,36.66044057570369,70.30754015997229,37.117526897017626
22,27.466353163317343,29.07798121624024,35.971573693207105,44.12610349547068,30.703910435684634
23,33.773649044822555,33.01786336315495,27.56736616703361,34.986729878738146,33.349557990858344
24,38.34269024906461,36.70117370231977,37.79600520664262,60.50694326780233,34.32271440644999
25,30.791466334202077,30.039129542776003,31.847863959301804,55.253595414379774,32.84498864873586
26,38.186772443691275,39.58872984355303,34.170972808838,40.37614246879208,36.666595829830634
27,29.019327746578917,30.860661558993705,36.50276471852754,54.5133527523956,31.73337196820881
28,29.64452851079107,31.12808331080189,28.68084503446702,36.54735834750704,28.231882639887736
29,40.509047755216535,41.58114000710804,33.08999997566652,42.327757284158146,37.449951642112076
30,31.133832440821728,31.347224099002936,34.57704844548943,47.00222138744151,29.59592876023641
31,34.02112773813581,35.796069397950056,27.864850148201015,41.390412936258066,37.30960950027164
32,29.3184729621154,27.23368846118806,26.632498189405048,37.414589240973996,24.98983134557646
33,35.864612064500086,33.88807888345645,35.997191885205766,51.627613039045286,29.047843201035644
34,32.868149889220355,31.972590914658475,38.34697670946144,40.92291595712436,34.13761055325314
35,36.016862551224285,36.67021754534607,33.81339790030198,60.02793484439943,31.252681745497195
36,33.24515050980887,32.062499945723694,37.96302982887105,58.24926145740581,31.164812921092214
37,32.23536443218617,32.09419192643593,34.39151853415076,55.37166923094505,31.449921197152527
38,32.75816499606979,35.35303929939224,30.28857842393819,45.283745629855666,27.747342450919916
39,31.806764235505447,31.196362363774305,31.10464980214715,46.27844569374556,33.18245734363147
40,36.46099326353578,36.75844188176,34.7715174221117,58.824241425106706,36.970320385391396
41,37.95535304744367,37.22892788150076,35.342016227076115,54.54899960918838,43.85819785402828
42,35.372796062273345,35.80602672093696,35.48607647324786,48.24286374288131,34.016204856538074
43,27.021371354479676,26.190171003636003,30.838148673883843,47.64204542764254,27.69805919566097
44,34.91255323695621,37.80471248457271,33.36131732599037,66.5794356107983,28.73366841075771
45,38.24828955176776,37.712070530531754,31.166889425611213,33.04767167217763,37.17882317050927
46,34.91844644851587,34.67018030120419,37.080115607464116,86.87358050077442,31.196433495561205
47,31.552054197250705,31.038340988440275,28.994828152559286,48.95474628789127,32.926519916906216
48,38.298356316005645,38.71220867006701,35.083234052658526,51.01024902562753,38.96828091995827
49,31.17481013163316,30.228664144986602,28.91139128477543,39.464409931469376,33.74403871747814
