,Rand_WR,Trace_WR,KFCV,SPCV,Test
0,24.3163067083292,25.36923700434894,18.63203518981862,36.20909990515639,24.02667616103169
1,24.880702342445765,24.49241057715519,23.72645940280708,44.30401885655168,22.326707664832206
2,18.9863534959035,17.404921064987995,18.585987349436216,27.948693098564426,22.454477696892603
3,21.174557100200964,21.58002832995267,22.34817595911766,39.05664735571794,20.237984440860284
4,20.35691452577766,19.959196533659004,20.26754368096295,34.582838447896776,23.016765121227817
5,22.148271094491072,20.975215750908596,23.85164318803457,27.753824394486116,22.121737741651305
6,17.86531513016468,19.569015872120474,22.625132745631067,38.35695271564695,18.41744004957266
7,17.506143964740872,17.925215182036965,23.273002681875333,69.56427237484068,20.5918130617143
8,22.438564128008103,22.89911040618683,21.04389387243932,29.37752234551605,23.637804676064743
9,22.54228318873816,22.692209535199602,23.543807213127216,43.83829309913911,22.32392431647046
10,25.89128999328738,26.292874856661932,26.9488155706318,42.54391635793246,21.978018624767756
11,20.245959610906915,18.944688087836298,21.35219521543715,37.54727445273106,21.901247264305827
12,24.116087567273105,24.849579527702566,23.90715936548055,44.06849232588583,19.91309151366196
13,21.208797690336937,20.20953315768473,21.233679079331644,42.86085938816729,20.935307748940378
14,21.89998923604402,22.486535895703447,25.270053638962487,51.04860443282988,19.682816893493612
15,23.671762894469204,23.70649130452842,25.565119209719718,40.10205602811568,24.86720375137783
16,24.71851854086517,23.808632068566858,19.406815726139648,26.316233422752042,21.54121915278047
17,22.508676220411438,21.429898397779183,25.512084212802897,37.970112560378254,20.942481487865237
18,22.406687011051183,22.55352420952169,18.37587122957151,28.0300213578627,21.712490084072794
19,25.608215384157226,24.70067222149516,22.681144538944643,39.74034697451698,22.34742851258219
20,23.292761672417065,24.054424850272746,19.381009331202925,44.96284496482974,18.877809211481726
21,23.956654564326605,24.466527301665984,22.581316259630675,41.062298313263035,28.649586560111743
22,24.028798350854693,24.222693431441137,20.91001339514802,40.80113719664413,20.022429142466713
23,18.40911332323479,18.608761011193785,19.873270530281154,30.376285777229185,19.77864064774953
24,19.224039091373875,18.923984585781888,20.622479587173622,37.523451375342255,21.00575431261201
25,24.84811105979849,26.475309176151377,18.20405834476456,41.230921032380415,24.107617557997212
26,24.72199028856702,25.408139395121147,20.554283511212407,33.34293240990477,25.84529192867416
27,22.901010717265045,24.19154640172247,20.477780875567486,29.996585575183616,24.260690864469044
28,20.416174801357727,20.353870097831326,23.634497483034085,48.97469857234577,20.434909369345874
29,26.28486017999304,25.869244178110527,19.904162010797467,42.51068094841915,24.56255854091611
30,21.670089631365897,21.85550168834689,20.624894146304644,40.660622596947654,19.59723845949588
31,16.84146536837909,17.380954868487237,21.888650249327352,30.08475384389097,16.26499394742605
32,25.614115327536233,25.71158591392193,16.484098868687386,37.773185368623984,21.454309413796242
33,28.645736726122557,27.593341474349735,21.69636794478113,31.228984764124043,25.319070630368053
34,20.050748269071292,21.819452839628276,18.828233435852546,35.052209752024346,21.02618315823542
35,25.761554608823808,26.308248172340008,23.246408376948857,52.09854153738074,24.49738945013994
36,23.89619887067385,23.099651487373784,25.692976708075356,41.00126912962904,21.673815691399085
37,25.032456454018238,24.818817292701162,21.85573199340423,32.04111923415235,18.59695619707249
38,19.03633179960371,19.206039981325624,19.856436383468438,53.1153119650175,19.747776947687576
39,19.63617584188875,19.601841494893307,21.833930460096617,83.67012716556043,21.003694707953084
40,33.01539918274754,31.763207031128537,21.68685122382405,37.81952970032814,27.399293126524448
41,28.415460099565003,27.962833206192137,25.716060092187227,65.67599362295813,31.45830963490273
42,25.017439486524104,25.78565056594048,20.684092219327418,32.97373018880894,29.94968065348729
43,21.504138017860164,21.745393910183367,21.417781092783315,35.1860507098129,23.24300333067773
44,24.422301252512035,25.101300515168667,21.085872154936332,38.39596397096491,28.649678218516605
45,24.346456566121937,22.270983588951943,20.81374467855006,41.225679281030374,23.449897410429422
46,22.20506050068372,22.02518722190156,20.555974586184416,31.23487748035826,23.61102733054991
47,21.048937865299827,20.057448238635395,25.580316712020863,46.626697498073746,22.724461423550764
48,25.476111083935557,25.41232638777553,22.107677668635056,41.54841610667462,24.34339818828457
49,23.62356115031877,23.044422314876392,21.477613269735844,77.22136193043848,24.46844656637584
