,VRF,RF_FR,BF_WR,BF_FR
0,38.67922432699983,60.711892639650905,41.639978685353476,70.66211708450987
1,33.008543628713795,60.06151814861644,35.619555999323325,65.4140570684822
2,33.2970081424698,33.93547997954983,33.33900825094098,63.26200951528336
3,35.29627737723778,66.93283013530082,31.598011580492322,63.29105814170046
4,41.48535632378034,49.405404497175795,44.93388210501404,75.87512040212913
5,28.376674165037937,63.808707404271175,30.162790651723334,65.42008817095783
6,38.51745148049291,37.34268139136782,41.03665315581638,64.46896525973192
7,37.998795893459466,77.86098703528164,37.52564901938585,129.77157707184205
8,37.807840564438244,44.2946883714569,35.29210878123117,54.42430279077801
9,42.316822490726395,47.58784755625787,39.649250020544166,123.04253460260975
10,32.71277243674259,76.88061068623239,36.20469587561915,92.61498837410919
11,44.436883870785095,45.9673050431263,42.67126429548094,62.50011291981019
12,29.0761953254972,36.264893637048814,32.74829346610573,44.273355511736774
13,34.086120988746494,72.4843344036219,40.404128771264055,71.28083545684059
14,40.49795389707595,45.46570826277566,37.10199496607324,47.977460161037996
15,45.04722528271926,57.96760956499285,39.58857423431878,80.41209616165284
16,41.96399402707171,158.68722895549675,41.973741327828755,71.52516843741458
17,41.5657168908243,99.6208510524889,40.739951893706746,67.54371346439184
18,38.49290480478851,69.50506237899171,36.53410095511082,64.29364892559646
19,41.752742394312584,75.39982001127964,36.523058374581915,60.615175988250314
20,33.814117541469315,85.36054221054691,30.271196927843643,61.121259206560175
21,39.03141350554756,47.88148654106508,37.02682995760533,37.95119164631902
22,51.165518744465814,53.98830013224655,42.00421239532148,62.21331758096637
23,42.85604510738802,72.73390301960363,36.162905992850476,56.754284381536486
24,35.17062896201465,77.16786326321314,35.48775858968785,35.51827894013861
25,33.899406196826334,55.85828986135135,33.37636643778951,57.15036612130899
26,26.92609200066163,50.31731115569851,28.95617880750199,44.40100671125737
27,43.822086750786575,57.336596993144134,37.89518234925507,62.38568991809026
28,38.269903923397585,74.30325881257447,41.10486250549297,72.69207910534858
29,31.995894841415954,43.355455682131954,27.142378628903955,72.34293872998386
30,32.324319206077824,32.5140378545695,29.709267126805333,80.34446732278188
31,32.31992833643198,75.26367425166792,25.79733692365616,73.49850079202525
32,39.351974860967154,35.98394970216852,37.65926917438094,72.06750667416497
33,28.35021673440733,54.60580164477909,32.587627587081165,77.62810015870988
34,34.30224562804399,28.143546678160927,33.80261344894352,55.625206208463105
35,43.478437290997505,97.98633030181148,41.01335080066692,60.20985990851084
36,46.569148692742885,41.648408054275656,44.289980224814904,32.64376565975053
37,31.96996755168618,46.35133442151444,32.12379433728867,59.8867736814037
38,36.70162576559964,40.329659398490364,43.54098649995888,101.34416770010962
39,34.2980776979731,52.294215282258016,34.58834444612735,39.07190621203357
40,35.27942025644828,57.94195371046193,40.12051477857336,51.14745776721467
41,35.9903729342447,40.74948094842884,35.92352621674263,28.729251269158926
42,34.05324327216031,34.64431362474524,32.465291854296225,58.27723959691293
43,35.288293794611306,73.75859222562407,38.645947050565134,52.72924787079686
44,35.42014358202367,80.91697058497594,40.08378023128871,45.02108457384877
45,42.55006122923199,51.68627311676881,41.73761557196965,75.03043299239123
46,38.434849688250665,42.05676312698718,35.94029694954264,69.0077138130907
47,35.89983495298319,36.098686504370406,33.31452296376178,57.85723973502939
48,34.96310714381591,55.115935286547874,38.42569407753643,38.843018801790315
49,30.925375247496156,25.378769824211613,30.82711384217198,61.275450999147026
