,Rand_WR,Trace_WR,KFCV,SPCV,Test
0,77.97340014692246,76.99957980146765,34.92645786164378,48.3244321288827,79.38384804382083
1,94.47764896345342,97.2050602544542,45.257728973971325,67.58212275409973,68.44682548255706
2,72.3687549511969,75.2849868971005,42.35344351793826,50.31297598890923,69.33988298631849
3,83.52910203885824,82.55824812357424,36.84426511280399,48.22008254837797,68.13014729307814
4,67.20402759923799,63.263063201811796,31.39039642751511,45.013522233232024,61.00756874221733
5,67.26379359611072,60.54003267115149,46.81989093239767,56.175668293022,51.42927144122484
6,77.5729787818194,73.31779217151013,45.4683653303636,52.288560181933725,70.15413913999915
7,84.80971636056508,84.16143221161815,31.10364025276997,33.80943038318382,72.90188748077803
8,81.8792385019816,74.2161137283185,35.155566795831,47.63309671185562,79.41942271693131
9,64.75325947967907,62.11698250728956,32.89889802882846,39.32930536676373,64.69955912955656
10,72.79851278832936,74.22510040970883,34.28490607600389,52.81675953272471,54.42008948149911
11,99.15416446605573,102.61207612702472,40.45956793976468,58.39804490468795,68.53563338221898
12,71.85596402637096,68.89612900291728,37.562969438024375,65.65043042066259,95.45952115992233
13,75.62595609820447,72.76513731318396,42.708482854235896,53.35924339407235,86.30251254454129
14,76.23196580185021,79.67653001300475,32.35606902573993,44.51910380209061,70.93772447000947
15,69.60111976633158,69.03160378404534,40.69942900277187,43.58067359351047,91.49215079541707
16,77.13820714571222,73.41974250251057,30.246033533624804,59.71984224323607,72.01381302890711
17,67.06513178983143,63.82130376286113,32.4991597003183,45.21039040682906,62.529234624491075
18,75.06552027143664,76.42104458792738,34.389121888432726,54.157683764857495,60.89327188371049
19,66.4154255013923,68.39488156807914,39.67159109226868,57.72271719302448,62.78514655589428
20,76.84678308772908,73.08196444010973,40.347417454481025,63.11767951665804,89.22866599261319
21,78.26070919428636,78.39601117709765,34.44513343568771,43.842216711796716,102.58706953987897
22,74.81421820238808,75.90034874477676,31.006113477547416,71.50122896507132,47.37911021739044
23,64.81822142797256,68.08518499574207,33.98824087997883,36.81177485879061,65.00276867118316
24,68.2585496791733,69.4785874289102,37.041127883837945,47.41036363257093,81.34248519285487
25,77.27307969150148,77.21669863793524,32.70276746473537,43.44858521422716,92.19682225249863
26,70.88807360853963,67.6881389212343,27.29243959667801,50.839804966072066,154.81523358396345
27,72.42842673314979,73.46856965770874,31.47048615733333,63.246890808712536,59.05402328397982
28,71.33165276544824,75.06688158246178,39.92829827215063,45.94433831864051,40.597949978104495
29,70.80610320776857,69.21175112458859,37.66854256191879,82.592404878356,96.02862510954927
30,72.37020365158625,71.64030597317345,38.601024636528884,72.2926064295618,58.39758714531739
31,70.12001736943633,68.96782461809913,44.17975533488573,67.07448759187248,86.76255020677301
32,69.22491378853506,69.6383359516875,38.586986024862945,51.460018389748925,72.68194296389422
33,71.00433308787117,67.53498071329061,41.52415146446014,52.498195898987696,64.38423612250124
34,82.09555195395637,82.39300082485823,35.171258380217054,61.85256862259926,98.47446431876962
35,65.97470523345646,68.61908683897751,42.78135928810759,61.97836799998775,55.19890387308106
36,62.55715342097542,63.07139104889366,41.034589790748015,45.8070188676617,57.58323859408131
37,89.3821059119925,98.16801812942352,40.91819265032354,44.20069844382126,78.60883754342063
38,71.2035853774501,71.76546706925704,30.395376967650087,35.64595502056168,48.818806756006985
39,82.91794829043387,87.76623364032508,39.640971999066394,62.62862888059724,63.889467650176464
40,69.54652202038002,69.5371669699346,32.1472092341134,63.27856459128676,66.68650098747914
41,75.39721741295759,70.45464932378238,34.244789131409,52.84637925881965,75.8006400228538
42,75.61966543173145,79.89156733011006,35.394976089289585,56.942907322070525,50.21707972208646
43,78.79459484640255,72.62191574453475,42.65361768361547,46.98423273046792,70.19799731451623
44,69.88570907323012,64.70980420234437,36.977306348569726,72.1695072302393,57.843277431290794
45,70.82607323256934,67.7234930302229,44.30750923813332,59.37576112109902,60.6339676317999
46,74.87422823781594,78.34967545167764,38.880337516406605,50.643756514824176,77.75665464719167
47,73.745380851621,76.79380957163387,35.5295597385509,82.53799047942377,53.31761798538107
48,73.22028114823252,75.00172432593551,35.447255628529675,47.43599546971435,37.498387940656094
49,74.9153635232076,76.73198901904331,34.37315297528535,45.074585569148084,68.76262294433059
