,VRF,RF_FR,BF_WR,BF_FR,BFI_FR
0,77.80577266789092,91.49954381666115,86.55023087354,69.76585018369806,122.75219329134173
1,56.017014838003696,52.33180514168836,57.72105996215309,45.71326159149072,52.365089040158104
2,51.239820766880946,54.06452210741882,52.38064772482595,62.679893799718315,101.39714550396535
3,50.41309055095486,48.77739066869577,61.620902159658165,61.69059779109906,57.47219982072131
4,65.63070387064163,86.75991219240166,75.92268264622915,67.36732226157238,82.28606247176079
5,48.105684404190086,62.062905482034914,49.04473746117761,55.998295267205265,81.87027230260011
6,69.25303842718587,63.787027585579594,61.7157096879439,70.88834522295926,67.59090471335065
7,44.39875407887772,40.22417316117297,45.35404045918956,54.41386861637291,86.75698337842483
8,57.915007158236975,46.65868434808063,52.870268557637,48.82419650660462,55.314824669136755
9,78.88121427674363,69.10201467602673,83.04036803314848,89.55181028742084,77.53686019382697
10,72.81646714723784,75.29805520420318,73.46918055225451,63.626643486561456,73.2733592294941
11,75.78221111468906,44.23958742681562,78.43691215478218,51.43438485690897,51.58920847216947
12,79.38886501189933,106.92840322683838,86.09903533463915,80.65777432019661,98.59163558967808
13,55.354983948971224,48.133772540353405,55.211295895557015,40.62582230903125,57.79720854868388
14,42.50548517280011,60.563036687547616,57.24651524400981,57.29298678768382,45.63380831477159
15,54.32992897344652,65.54589275851592,62.31386634073459,63.28180725539788,67.08327984454266
16,62.06069738420225,55.43007632402794,68.24435192896536,59.33521714184257,56.54072795697798
17,98.74577747252047,76.11373310046827,88.5640209105001,73.1524675196335,73.81008359583656
18,86.05123481651448,78.73116225483457,80.60509932199089,84.48312015818009,66.23148576479903
19,73.42728107387778,74.26978244748032,72.4052796411253,76.58392353849285,73.60529273565075
20,59.47715402336824,63.110689270806205,66.3922266173327,78.06792212652722,58.998658137587604
21,78.20419090507579,74.98715425596093,80.3486932642394,64.60010928075782,80.6909571296942
22,79.28865658996313,71.9873517442685,70.87845216939138,73.63968386067141,83.8522366378384
23,65.36327057158357,72.35245754280494,70.43743067066058,80.64369542647128,89.65228345661441
24,69.96404769501424,79.93348893314304,72.6680530169058,65.35918874876275,81.5485201141748
25,75.66966181709077,66.94927659609819,91.05971684907136,81.18559957630804,104.81269524052573
26,61.64944011049493,47.56432469799789,67.98669192122007,58.78740603074019,55.76941813312918
27,64.3786463455508,58.66135294021554,63.29889195557249,64.13559004511893,53.22331480145759
28,52.785268162661694,53.80435274643074,58.02349841717383,90.23242700997402,47.36315911058269
29,52.083282907675716,47.230425179878154,59.298528706231856,45.06822657774077,65.63338317884534
30,64.70589349347124,70.24020706814723,63.447764094558664,71.06678884372081,101.08736446234123
31,56.97914846023188,35.89102601913121,62.6767602926587,41.255938709519086,74.40898303873783
32,83.84895043600878,87.78225115834198,81.02952062943199,103.49236149592939,126.91829182241132
33,50.475521973609574,56.84417266779932,56.7044921471343,56.432906283190626,48.59450463628761
34,64.91471560057639,66.50933195312177,68.89437152444468,52.26767007023224,61.70176719874932
35,68.56402253993808,70.28668937622376,72.55908341858668,69.3787756897442,101.1753470307263
36,64.3614763607617,69.86532272519118,66.84083035071238,62.696525281405854,102.00065695523922
37,52.08767679316825,37.776612657727135,56.45952702271018,50.00446873084823,51.29612584541905
38,80.03396092974525,75.6434509528513,83.3126523363483,66.76852159111212,87.59602557332934
39,88.24643788397731,74.86413034791876,84.02101354213228,89.75945562701041,69.94398214819549
40,57.9058803881361,67.62053522745451,62.74436811601887,72.07968591803724,75.81051154399837
41,59.54492489146664,67.43923438543274,59.01519168146554,67.57997927459537,90.71300675975462
42,46.953330869869426,49.34311292949034,49.70422402798657,52.5336665387076,56.70075917304213
43,69.8821225192497,64.42682792913925,78.1937516324076,65.76168679041172,103.45306143573623
44,65.33412320089764,59.88731235283912,62.42070979897864,66.29038936721064,93.62280526026741
45,61.111388176440876,48.4300975091735,64.97178657353861,44.90070705564555,67.40206745855586
46,53.25284622613131,53.026425214715886,57.365857576688626,56.895452178844785,59.22989103766577
47,59.875225733730524,60.68201123879593,68.4296695613467,76.20114082462942,69.05642990480116
48,58.44853411428486,49.448656841345326,61.677781452514715,49.96899910449681,48.46199065398973
49,63.46806755707163,61.31457880398388,79.60831069606792,94.18781616713375,95.63298080871064
