,RandY,TraceY,RandW,TraceW,Test
0,0.3557234440239167,0.32487250243620014,0.3027692104651061,0.3332351528959443,0.3907117983369834
1,0.4227542365499811,0.426568617412452,0.40115075050222404,0.42459443160481397,0.34882182310713766
2,0.24295116534706102,0.2736007044082784,0.2768156933866526,0.21873279931744566,0.43566331539673797
3,0.27440926760962187,0.27830726146060714,0.3142946374260857,0.2786463535184896,0.27942782210327566
4,0.23929121257402433,0.22074682661065023,0.25302307779060973,0.24053310065128994,0.6072834905463457
5,0.5424640712823346,0.611093268882958,0.7833566431833066,0.5383391692189067,0.36023276702858226
6,0.4889352010723811,0.41570937498991783,0.4214178731148245,0.5336023707945413,0.35528853018325623
7,0.3235877184326648,0.3502169183024269,0.33654956364077754,0.3223073521138904,0.32496531970464576
8,0.2363662519373322,0.2254782593358368,0.24060170559245347,0.2201140267359428,0.3259281033851022
9,0.2827529455052922,0.28805594695444103,0.3108595188923082,0.29411966212428325,0.5247583500584531
10,0.3258254503205885,0.34815599576784484,0.3232598587238027,0.3237778077778514,0.3302965624459933
11,0.28950786623362457,0.28309495816476915,0.2874268991625878,0.265503642596267,0.26384958719541224
12,0.4494354515465115,0.44908126692845485,0.3526586227729486,0.4003498292207159,0.31260885255361986
13,0.29624041370206455,0.31102762384170457,0.2940983610321481,0.3223720728488566,0.39947090041716987
14,0.30294316885905526,0.27957629594668737,0.26282107134118204,0.2715477228223702,0.3186332974501054
15,0.31404608292882236,0.3415593831818286,0.3431442893897781,0.3214456777307725,0.3391457762731433
16,0.5786217407425146,0.6213084243114683,0.5521296499542205,0.6547451124656926,0.35069167579038135
17,0.3001074650311806,0.31918952998563577,0.30768109376709907,0.3482948258156867,0.36796740263209066
18,0.5636331360335818,0.5643423133880555,0.6020503353589373,0.48068982385364,0.9633184831144137
19,0.2999782585978624,0.3081919340637142,0.27942458963173616,0.3070808099639261,0.316949527049433
20,0.27859586619024573,0.29673886681673545,0.3172002270818272,0.31331960665452635,0.2853908016512745
21,0.2731800553178035,0.32999492855939777,0.3044417007054808,0.3211166712761252,0.35098172629361274
22,0.4798661672507895,0.45507297543226904,0.4947292420925851,0.47821606382828696,0.6545883698558134
23,0.5203950755931976,0.5365967814080363,0.5269576419082426,0.5134680984474398,0.5121437939601168
24,0.3108634950285342,0.36437379803470754,0.32291353482347745,0.32840929591582235,0.32220308062336755
25,0.283811598080623,0.27881719808885885,0.30387814120022044,0.3168388389690125,0.3029584910030149
26,0.3640886096022696,0.3572335589795935,0.3680159559676814,0.32039597256980834,0.4385028120856877
27,0.4315419438674003,0.4172634218523637,0.4179172401919062,0.48279486688024076,0.5111881716339375
28,0.3472276569647548,0.3520069155059608,0.3739135013413509,0.34705434274116376,0.3470646625149238
29,0.40450796146517515,0.43391166373542606,0.4136520706778167,0.5436750005314803,0.3113455703729064
30,0.3212069507583394,0.33726386575571954,0.3417514963500443,0.3320585201522848,0.27195704386136454
