,Rand_WR,Trace_WR,KFCV,SPCV,Test
0,75.75943111722542,74.0700901740665,42.51967467160755,91.21949177694418,78.74679676750236
1,73.9864636464381,76.58482655399074,41.33966065204266,51.51717059819439,65.76494842163376
2,73.88413910224769,78.89067655640727,39.58484206015535,51.89100554550153,86.69454326163849
3,64.61949758267056,54.63509601845165,41.27562616244694,62.84767723149109,49.45886122845996
4,78.9445678911257,103.82143035178542,33.88062675598603,60.794725008495185,105.58427129004431
5,74.34145003557677,72.54232326090005,39.04592823009929,56.079129153150106,73.73450075689449
6,67.14932529406445,63.06076633997846,44.00342723514192,60.61527618713452,79.18140727938841
7,65.55092700259549,62.93459015925503,42.58332526649358,66.8895355730771,83.74756586547373
8,67.88900888198499,75.54430099762541,33.792124639174375,53.95339795850106,72.08927842901711
9,77.57099554349988,60.124218499058514,38.348333532273166,53.22208111103545,59.25575489675044
10,78.47664696474746,104.93955517629826,39.061661517409206,50.46424371146348,112.59587632948184
11,73.21359708140909,54.313252442995065,38.79378832849402,54.20546841644125,84.6448626141733
12,68.36465139352113,53.911996414373476,41.35709392218342,64.71390157655348,68.67760324210052
13,58.01972973702395,63.22697700910674,37.55029127120693,61.307798882081215,58.11766761711271
14,77.22639276075759,70.86873253082044,38.179350694957364,68.35666011667688,71.92784630522202
15,66.06681741612886,51.44121825210082,42.049596716010676,64.47581351227315,94.14489516630073
16,63.88015622302665,48.386107564991036,45.13745382226411,76.03694007710688,66.06292857876736
17,78.51395878918102,70.4545426922004,36.79589720073622,43.84232338893718,73.92374920623473
18,72.70364456809853,57.33455504724239,39.81349527160719,54.71764460886669,82.70229954395865
19,65.53594318683601,57.922577480340586,39.77270190298695,59.475113457782356,84.77632044666211
20,64.61865599554899,73.30773628131048,44.951920860714964,55.923856572165334,60.497937451596215
21,88.63719697426171,83.42080867422108,38.0681009160147,73.04946459574444,96.54233704147919
22,66.7650936482642,59.63985494417408,35.47284663179617,54.51173210553931,56.34343698670078
23,66.37623004300536,52.58852734577107,40.68503097921314,74.85915546940458,67.73380839951186
24,69.78941566325302,107.42027762929288,35.74673229939466,69.26109034828633,55.190636144794034
25,83.39619117174784,88.70403054630374,34.71778877910414,98.8118669711542,58.57454405963142
26,62.965186898497905,68.81750453134907,37.168217012836344,53.37999523642928,67.47631301214385
27,89.91540060868948,71.1050135627558,40.892666972995954,60.68256883006368,55.27676153766263
28,69.09791277615086,65.16617235376836,35.88275427414167,59.57336085568092,78.18755662339714
29,75.20628092366712,75.42384665030892,39.305084973768736,92.78822643540107,68.4029788453536
30,70.9491154841715,57.724025202036366,35.271679599749255,45.398609648868046,52.839542159756235
31,73.72701332851751,46.22686165656565,38.334190755052184,57.28515747462378,82.64097848291082
32,61.636993481203135,82.76396543979908,36.63358496430472,61.83080209189823,67.79185780150318
33,73.76859812725293,62.56648645138628,43.34008585568287,103.7217949842017,86.25059004043023
34,62.5702891683132,44.81888218548138,40.986094067117286,58.02590416892625,81.01966136782075
35,63.940918446720424,57.93771022963897,40.93133250399269,111.67022226288967,59.86249966891464
36,72.45497233245051,74.25063909358217,38.61708778351641,51.648646876243745,66.58254480114184
37,70.25935574197747,78.31402839382393,50.06795060825005,101.39193855698088,62.50454972943507
38,78.46688341976153,43.20156413935355,34.4493022522555,44.11346641911931,72.17320712118197
39,72.27003649466957,49.37415439858207,32.64767084562061,59.8061912628606,66.19150121453958
40,83.67027413511461,34.870987582852464,38.165103258297705,77.36499959560317,54.88609058365512
41,81.82903514185472,59.89993638296659,40.36324477925663,86.270646619392,64.53056368065388
42,67.59847889421982,65.05073237367874,39.74349445370389,52.69105031167862,104.42598237237122
43,84.06237856674187,71.12313001889767,41.727886369815636,87.3342015260029,112.62052376090367
44,65.02730006538377,63.86373333422996,40.00369978847492,56.781455728635784,71.21590313309413
45,77.32926996172908,78.65324634987586,33.204502484002134,59.85834568663304,63.58153781414486
46,57.11562464826319,60.31857612255881,33.258815093994016,59.149211020843346,90.83464832100685
47,66.68071648374077,59.34714799276328,31.985931800072546,38.38143807313814,51.88835927146971
48,86.03565715184897,87.58338668335533,42.936829915893384,62.72856501558566,57.20678869928242
49,64.98126562167893,48.39932202709842,42.71356770465387,57.110460591250614,83.1379651418045
