,VRF,WRF,BF_WR,BF_FR
0,18.39581831444069,23.693249407676774,18.9865587417001,22.347936815015103
1,18.99310365982621,17.924591735136005,21.190585653699163,13.40654668747161
2,19.035177464213977,21.99342028946798,19.734501035005103,33.41612475671733
3,12.386667636961123,22.72147251213452,13.449608350781654,14.761878050406487
4,20.37155860800853,15.691179586194826,23.12988762166473,23.71436705697231
5,22.091558474226467,21.62894089177938,24.08483024337633,27.56801913521923
6,18.494739608166054,27.810374683173645,17.592580634122648,20.523839851615655
7,20.210116053818147,28.37941543406071,20.553227468848018,24.74174776668454
8,14.20890067679299,21.550806001178774,15.294223166322224,13.710155647280283
9,14.40527401095925,23.49424132265457,18.33208878386213,20.477863272816137
10,11.846298551875684,21.758089022895618,14.372185174855069,25.156572690318306
11,16.264915723987162,21.605854770142365,17.081075964032856,19.920458938224744
12,13.435840787038783,19.628841561953685,15.811713543430491,16.775324413915097
13,13.473000456882305,18.152387647185115,14.423026776370982,19.613719775281236
14,12.109246223063067,11.088065212831308,12.311236016004692,13.001303597093418
15,18.57761976328992,21.77368735718302,18.97711670245742,15.635264776676031
16,17.73335710720891,22.780391544819157,25.067270695774535,16.695801849057275
17,26.09416450743604,29.20419299912817,26.166197615017666,18.972366471510902
18,24.179213913209832,19.632703252175414,25.525694820684453,24.961143630722148
19,23.4432000746024,26.36346729730472,25.792165261204005,19.446922225892756
20,22.984953648226888,24.16741193039403,28.02990986741264,25.88308712053121
21,13.253797539449922,19.933758294091653,13.956194308581438,16.228617396649337
22,17.789712808839493,30.406532830410914,33.35761283855829,32.9159817925175
23,25.59816258389719,24.7774647937229,28.94207017767704,19.893543416301096
24,17.46157794411503,21.28369316502425,19.53571096739581,18.76025556426214
25,21.86111486793013,21.417399286674915,22.759363272121963,23.936185132154247
26,17.266120614726468,24.78135473436092,18.499870230189675,14.328122169779027
27,18.52847571576727,23.008122509585327,20.42433224686655,17.56759709325179
28,24.169557232140445,29.251535313387436,26.767718353408544,22.240429236747506
29,16.694317018519353,21.099448559856903,18.24582223625968,15.644231866799672
30,14.318627420855869,24.696461446560765,15.004393179737965,32.723175002335815
31,18.60591240578051,25.41570409168,19.669686399077335,22.33066101163821
32,19.784154325690647,25.62726434540838,21.738499268055346,20.848758433472927
33,12.699470128065158,14.812066213616045,14.532036707717728,15.46059054771371
34,19.34413520362188,29.23890106129385,21.364101921854164,19.774879831853482
35,16.91075164105686,31.574183516546917,18.023101318827816,28.751968533070087
36,16.435862699057346,18.321202125121786,18.313238226910347,30.326928328631055
37,15.349879061891267,20.95281649887335,17.885452303848865,20.825328340669905
38,14.162903051493638,22.340484991966722,13.896040085317988,21.381738799255967
39,23.057570656228442,29.3652603465251,25.882576797773304,24.36385942462498
40,15.264083221368402,20.54234208183334,17.346727619740825,19.35212042494155
41,12.776840988782478,13.413060547362258,14.20802717104597,20.768238476773217
42,20.474506577930516,22.77236721305376,20.10521447920554,21.482136981543203
43,16.678596303548208,21.108705962359384,22.397681587309467,16.779059090571174
44,15.388883425396967,26.033274296064047,16.506085640932415,15.193044462047894
45,21.629442777249483,27.329915057166488,22.250575389716538,21.906746168905418
46,20.51925804853672,17.528502505167747,20.13740035406741,44.41799648481332
47,18.068140834089654,19.168651094761913,21.518833735576333,31.350526974742568
48,20.731534077526355,21.011886934932434,23.953832910853404,21.95592077439662
49,13.666273576100874,11.474100271943021,14.435380741622525,19.41326424774893
50,27.415323795008774,19.351905105639467,27.136142977673227,38.44859787262084
51,16.035579817271007,22.2005025928783,18.733539070383895,24.042166559973975
52,16.94205018500806,21.641555147104874,18.402645163287502,17.90063067983669
53,15.822607115254353,19.637709435259765,16.97945789384224,19.501358150097047
54,21.014429614933807,25.753181349596073,26.674923503949202,29.18294546152699
55,18.76223137798977,18.461010800959333,20.322684784634376,19.761858689691127
56,13.49183244931453,20.06031133331258,17.54419346902996,17.495673564895547
57,22.602240550228238,21.233608652080036,29.495421673174164,22.453451066388105
58,19.201933487417225,27.761103205937268,20.59557225298793,18.423136390539675
59,16.44387613143218,17.40755023237553,19.469537775236798,17.11772403366398
60,15.703344085262898,20.532486645253606,17.701436787120734,17.844377056469625
61,26.56284338812335,22.568691655838503,28.185366808369952,26.87620812669138
62,19.6661991615291,19.023552159794743,21.035482641185098,21.2606275533627
63,18.612395377473977,33.88251025443102,23.487262033503445,17.357952550629104
64,15.862877979432602,23.069977935588177,18.943166188983426,20.789028016368565
65,16.059338647752817,21.923958988952677,16.08050990035942,17.527483057621225
66,16.84108355372521,21.648951928468453,19.73046668496292,15.103255938565605
67,19.531354207914703,21.334426512639176,19.886565018945696,52.513876812277175
68,14.4856075500393,17.49169141896114,14.470713076294826,30.44814483378167
69,26.53575153606385,21.794365277596324,28.312387179624366,26.80287409435087
70,14.091971290754035,22.674024010620883,17.569566046647136,12.745267231570416
71,22.588988318313202,27.118284422781578,25.461831979631782,20.8823679776066
72,14.202696743748328,23.768988800618654,15.849635904332056,19.606437107291935
73,23.170491005490202,21.472484034059402,23.242135169236644,18.245011694625237
74,19.664512236237723,25.699452030280277,20.305291980880753,21.680637688489213
75,16.14004342250091,20.201145256677723,16.16978784278908,18.459246530670242
76,13.10300489467491,18.432662907372563,16.328819330458636,24.025750570729752
77,19.349832435598383,17.173888456177217,20.553681396341464,17.527152730480903
78,27.94668817652773,33.89313871285421,31.612746243389267,27.93354012428357
79,18.716694820666948,22.756297429618563,20.198756351483148,18.212973165121493
80,23.08161935457847,22.088869926742568,25.861831325623733,20.831400891978408
81,20.476510511016702,22.551283103538648,21.774295272330974,29.65440180578997
82,21.87605061964838,27.69333775772833,24.724099702857856,32.002521337156374
83,25.870004313558113,24.06223479439513,25.22179736617579,24.626974733671688
84,17.094896801678427,21.570429416067615,17.254044179733572,16.08770572657958
85,27.947601439251,32.454613264063035,31.638247760138416,24.693992299886347
86,22.833797096043163,24.513711588431022,26.171515107949883,15.101012632300657
87,20.869335413744995,31.444573237476572,21.89805420861541,23.151429250564316
88,14.881307026988805,23.043631222844937,14.815347678878732,21.59719668227913
89,17.305014886332074,18.464214087188036,18.804986939583333,20.221662074414716
90,17.128357976035346,17.443856543396766,18.671752740275835,17.84596409484732
91,14.224530878898154,14.496006073722837,15.826913821414612,15.28974180149946
92,10.218648968083492,15.893311735745119,10.329038981644349,13.382360298230665
93,16.34866844726121,18.83249376793868,17.87197290440657,18.78903708191737
94,14.660721167722853,17.646172993276217,17.177528388397274,42.3125190676524
95,18.816626440527354,22.465026823360272,21.218231347078273,28.9433303557499
96,19.92717308395449,33.654742195771846,21.611522521490294,27.326286309010346
97,17.850573585410835,21.0818542639427,18.53278179563323,20.117471933228977
98,13.89492435249463,17.569432913557517,14.873791282963785,24.143537966470014
99,18.01740451563049,25.344162492931364,20.17128546641107,19.920865363036395
