,Rand_FR,Trace_FR,KFCV,SPCV,Test
0,0.2648203246355658,0.26803934282752,0.15694100016523227,0.2878787681465105,0.23932367599691354
1,0.22924623075960573,0.23081253137450844,0.15812756522545496,0.2259760785971497,0.34457921094249466
2,0.28615632208194475,0.27787631424202086,0.1637117112061242,0.218666201856895,0.23425198092270258
3,0.2696041106480036,0.26143817513706935,0.1495833544642277,0.20227371500537134,0.27549617144147076
4,0.3227693248072087,0.3305099155821277,0.1785156748054148,0.2749536926457294,0.3185916779359195
5,0.2429587044447176,0.23969970791416986,0.17455713912831544,0.34400087280273917,0.2802856609718048
6,0.33210005185954355,0.30127902770642057,0.17982811173916252,0.2244991255935608,0.2101152066068898
7,0.2760244514889921,0.27709464475261975,0.14515413740544184,0.20207205176233473,0.1840893385554663
8,0.28701187857573174,0.2511816874993029,0.14817426129660166,0.22962002406092466,0.2916837926630985
9,0.2711083608233398,0.28592905151538067,0.16593466896733686,0.1837256704931234,0.25858321585622296
10,0.3698933745762432,0.35657422354321094,0.18283052600535526,0.24651592604462885,0.3045993560413255
11,0.2695773074449999,0.24761343188335452,0.16743863930918526,0.19541404320300276,0.3258219716555618
12,0.4397067357628244,0.48208177475369246,0.17101078172591744,0.29332166028190676,0.450955455283143
13,0.324081608179659,0.31154276047615637,0.18674470091333434,0.2693646955213995,0.2970643212087693
14,0.24636025451984248,0.24524652011686207,0.18640486960100225,0.2879120076817777,0.22543457711043355
15,0.2743073516727173,0.29931920186433986,0.15181365309104605,0.20444245070889594,0.2690454877836519
16,0.38651775819167034,0.3926553553582742,0.1729976626312333,0.2717799125079746,0.373543449074246
17,0.34971904956364636,0.3621266321885546,0.1705149922781865,0.2076727388618421,0.3680788124761381
18,0.3336652179338473,0.37379345425385585,0.17108253294764691,0.23760631492783962,0.35412866187336783
19,0.27112655519537787,0.24578839928539192,0.1665215938444137,0.21542493312811298,0.263093142989943
20,0.2781391863870199,0.2597810285871873,0.1444484441689943,0.2591661261650214,0.20351625171821774
21,0.3116927738130686,0.31690092236416934,0.16628503021449834,0.22327707541126524,0.32283896199146184
22,0.3274032616355168,0.33571935683843684,0.1731615506430535,0.2673665390040505,0.2719715597025486
23,0.2611491505442248,0.2781756572464402,0.15630234210547517,0.20240806971715264,0.36700226561446725
24,0.3846689522403235,0.37954245690487404,0.1880959028294982,0.22155713445491498,0.3234334530438058
25,0.2893378788785749,0.2710299341733841,0.17952293525113736,0.34192376527223506,0.3045446950866667
26,0.2881285385990639,0.29970621288336796,0.14778174946329198,0.1860376270063334,0.2908216560965
27,0.279565872621847,0.2920572809093544,0.14884062822423852,0.2142371773802977,0.30381913771737024
28,0.26541474365002404,0.27128927407005177,0.16078431929161283,0.31308105265884845,0.2369234692587853
29,0.25137663307537356,0.25935497292995474,0.17387982914682826,0.2195090161595949,0.3747429006696651
30,0.3470601601673442,0.3536522223693661,0.17565072689996789,0.2135728232718966,0.25933124645238537
31,0.23277921089031234,0.2294872777003179,0.18584477381142456,0.2213498372922323,0.385638241014232
32,0.2742920519110483,0.2530676332999289,0.18005325935795663,0.2703149166253502,0.28810895563919786
33,0.3985805134439304,0.3522419926565521,0.20398946307158106,0.2785145612016176,0.29670883206339627
34,0.24688388401713868,0.23017209992228055,0.1610309210058491,0.23361176302987707,0.25406337677769725
35,0.31889162893681916,0.31717191885509916,0.15048481137738895,0.22728005325798223,0.23998049102006805
36,0.2855160015186005,0.3028596521060152,0.18898368452126196,0.2772687727861278,0.30510958461649573
37,0.2676563093282673,0.29472922238793847,0.16072743859075145,0.2839374874864576,0.3573013235794841
38,0.3079884996526166,0.2895548087663355,0.16504683574743284,0.2900362289448664,0.2891786271164039
39,0.3965114107612487,0.40793969437295396,0.16451895771799235,0.22327345994082687,0.28864770591853467
40,0.2567484806841586,0.2890979456154585,0.1975305591154095,0.2674222062457243,0.29589294013218287
41,0.2638399391448345,0.2726671296944914,0.16384950682660748,0.26867266166982584,0.3110897747666513
42,0.31699276443976254,0.30340659312667567,0.16591628238432812,0.2796165857383889,0.2954310906100327
43,0.26453446789435603,0.2729358627610665,0.18351372313647257,0.2482476564768942,0.32845625951330054
44,0.3191863159908528,0.31537160323507313,0.17676791819198348,0.2410669450343194,0.35841569469272555
45,0.5131151230076519,0.4849678847645729,0.16027371870406007,0.2097127312984494,0.4720535139091321
46,0.2658375690462494,0.26129843040646944,0.20485152962066752,0.22554697601860724,0.42333374405021373
47,0.2852201519104185,0.25575187949933087,0.17068418539045102,0.16648057309131606,0.2547595834819649
48,0.2568168085301346,0.2644393782056978,0.17216231034043566,0.25404073020619655,0.26787564878513376
49,0.47395555374066095,0.46107168670056764,0.17715321152813934,0.2736836671350941,0.4204815825305354
