,VRF,WRF,BF_WR,BF_FR
0,14.465367392573828,22.967914894626265,15.553927087718256,17.381362684176935
1,15.510882898529362,21.1217385414609,13.421814078758718,33.42289754224496
2,20.523681397017643,21.389659500740347,15.639637395174661,28.385332165590746
3,11.673874838027734,26.495036100218964,15.787627412800138,20.10045308745874
4,16.45891187340066,21.779716969098768,17.592461742809125,14.436358376044346
5,16.980470956446766,27.220406949443404,14.247382471869367,43.65340463944984
6,26.90831925440629,44.00214534813919,26.846979531317515,47.993828063182534
7,13.411493112616109,15.164950144029497,14.743048945040405,19.521832895491197
8,21.31345452154746,22.6640384172511,23.930797060627107,40.01154705661914
9,15.405831762575867,17.94451640305582,16.819774619348458,13.587441483331343
10,22.100446379862937,29.41346296510516,20.204435693349236,16.918220365093497
11,17.756622900101572,27.808636582075962,23.37153706359137,19.620077973695807
12,12.873991484033382,17.631964598890143,10.994624749243082,18.861499217499926
13,18.705213055621538,23.453498041006917,18.14772537627591,20.922192771533926
14,11.142560632036743,14.071060342941724,13.392975910901715,29.776693280453237
15,16.424566207899925,21.83983761537843,16.8368475268183,17.148465772768805
16,16.916034198427322,21.082244095215504,20.062946595424293,29.41553831862878
17,12.956716884704917,14.25586225530867,16.012949086717686,17.47628845104958
18,17.742859962173778,20.337835007819816,17.064613556103456,23.005454717371926
19,21.35385540901239,24.647880681840093,22.51908094947928,22.013477768719692
20,13.242087059601296,41.90611310088306,15.782460795589873,12.572606283312709
21,28.937743662611283,26.32225072295419,37.81032598346249,28.247007400588856
22,17.515921845067727,14.284544780931403,20.252571970780437,16.90637313821071
23,16.691926403766136,22.43327288604511,17.615155287645198,20.85257433624845
24,15.38114656442592,14.306696688597034,15.110608477276228,20.706109664190794
25,16.419171282403568,18.74963209715508,15.533798471152357,22.22072538167392
26,17.038318519321145,20.533081795477056,13.35671633637348,13.540692763581893
27,17.302081508523745,18.503229698288827,14.838818928575893,23.111911334114666
28,16.81967638918827,22.444165850441525,17.907773263972665,17.225896156692052
29,13.640502406750086,29.643579766005928,12.272865933943905,18.78669162116147
30,19.950660453935726,25.646302586250805,20.137082762770117,16.70722991525491
31,16.909386647317426,26.278042678621187,17.14586114326137,23.791323710826664
32,20.794706117645013,25.15326796882139,20.709648943904284,25.0092449525034
33,10.821981187710017,16.92781781211993,12.358180048275761,12.083271121639282
34,13.399861331606257,28.382278691877012,16.818363358258058,16.13924203942536
35,20.589908370205734,26.879318765484427,18.348102219301033,26.318171569926214
36,17.99332033373899,21.01446444177607,17.396753247079648,36.03962229376323
37,17.157736413577332,18.643913913825465,18.797475711230987,18.615399826177338
38,11.803160895263712,12.548876475387273,9.76340976386237,13.820707992498404
39,19.927551496660996,23.83327458661816,20.496258982301804,36.91316607898615
40,18.363141067295665,16.029772641348597,19.07977552093134,31.352659626453136
41,20.63897600962026,18.85380539679897,24.999962176561652,28.332825571308298
42,18.56255506249232,17.365468708076204,18.010971313609485,24.00785234553797
43,13.581353128322183,13.87257984755455,14.587307975952353,11.3021070676116
44,18.12315975414241,26.027462241131424,19.773828043924443,19.046554789687985
45,11.963616380967222,19.860338380267326,11.477998126970117,27.93307149150713
46,18.244015334283954,22.93260947503153,18.589969563570953,18.47796218683335
47,16.353536576772417,27.011912397830447,17.400811481512957,14.61082899240068
48,16.50008081740736,17.31344487510705,20.780797254887503,23.200132399411327
49,16.69813364995401,21.74222600781765,18.70610186663169,17.646161771319985
50,13.042938983557704,21.919440994194208,13.417969871523386,13.811270554945294
51,12.34059278143905,14.835422795152105,19.122635751594338,21.685352706657596
52,14.262125086085033,19.282885071442177,13.739646669367186,27.716214168657338
53,12.942924273486215,22.71214771007051,15.835879197889785,21.476866072908567
54,15.927800132086292,24.219896645259805,15.520618155567462,17.590442224321016
55,11.584751510878478,13.069191142796331,12.269064290810167,22.466665538989563
56,19.4578226249215,27.666643067654967,20.227235619131253,20.766960131733992
57,23.00405976938678,27.854975957080185,23.15337163015029,19.00896652295043
58,16.85390463741768,19.411971908796932,21.876732051604435,26.062398768193976
59,13.659430788827681,16.20998695621738,16.490198855727026,30.54215377403879
60,18.783559316161387,27.73296606482469,20.840409590608157,21.953300670392995
61,16.354358051275586,15.858346571219062,22.158971948195298,23.58067972899608
62,14.376727453076015,15.869314942760814,13.949825519952151,17.23101482410156
63,12.425775352399997,22.262394552732832,14.142709764655727,19.17691541003343
64,14.672630648889491,21.44681647357889,15.556274236425367,22.04865110484519
65,11.995096557112998,13.36128300333233,11.576915341894056,16.220215175079307
66,23.05829743500032,30.10949722692564,19.80525664884445,17.306687061077138
67,14.006641112411677,22.927504863930483,14.284373856183116,28.88610693407029
68,16.40625113837603,20.606351690244104,16.982008859929646,19.314347368490175
69,16.90197035174469,20.696763346364435,17.82199914624422,18.69735700813274
70,13.594426747268376,20.834490030232523,13.141156205169567,15.074013809351523
71,20.562115319453486,20.20866078434603,20.80862617534272,17.885564009298093
72,29.276609473994377,47.17870309211259,31.540878629821613,23.10915989093389
73,13.754774802687997,17.856651099129774,15.129108470688015,19.376076341453338
74,15.794237859565468,23.131272389827092,17.07750101300022,17.56618976688595
75,15.153765440325978,23.646168677839416,16.131292293684847,13.185129844470977
76,17.417030319785294,22.58190462735713,15.46414152114728,18.870895977279016
77,14.54993702056947,19.66367720205446,12.827589678389383,28.64424431998585
78,14.234270570757978,17.230203120628286,16.681350443971642,25.57149020010418
79,20.44368926539013,22.98568582948467,19.70354033542653,21.604746908987106
80,17.63915097965206,24.53527256205932,21.134443466514735,24.929395419828296
81,15.983231875556221,19.6134598798325,19.322125577541936,17.948727551136955
82,16.12543678442632,15.252192834418066,17.90786262088347,25.250725481428695
83,11.477303273292328,18.718416646889075,13.282533949890617,18.638788733570287
84,16.973636742408118,19.451857279262537,16.846033466560318,31.693877725913648
85,17.089593099925796,18.66154320007362,16.461569650564098,18.8320227808413
86,22.438538159434714,23.506045398020987,27.064630343836505,26.90815014712552
87,15.295203014260764,20.111042172623563,15.018719642474656,16.282242755157863
88,13.60665963712908,14.186035275594195,13.939603559421501,15.927231911430988
89,24.6319083110111,29.23551794478924,22.92888989935781,20.25798936977705
90,18.811711758002538,14.643964333936273,18.8432648991101,24.61866233109011
91,18.83378086817582,25.927006186464848,20.547974630783667,23.890820444490558
92,12.826475020637334,14.21398949820336,13.663180915154046,29.661467404428127
93,13.829676017078086,24.666246112456516,15.3151504972954,14.30520612517185
94,17.93049878116974,31.691038042002752,18.910668866850965,18.657832777630915
95,10.92346568477185,16.157069382571592,13.014891955975315,20.01270251779683
96,16.3273361310514,24.570048815911626,19.443232360390905,15.028558128256286
97,21.791792355679586,20.458441179063303,27.397616142797837,24.239145246464588
98,18.380137983538503,32.49102304019499,24.428570775085067,37.754921785700134
99,14.979306602332922,18.94098748960032,19.752602020469077,20.689317854171186
