,RandY,TraceY,RandW,TraceW,Test
0,3.3850188937471373,3.2880010060731815,3.581375102443068,2.950456794039938,3.449832960255713
1,2.6186583037936697,2.658270892246734,2.7619385768492997,2.568661016492389,2.4620217900263417
2,2.5903949352577667,2.676167480869069,2.9075828324941884,2.6145806749136558,3.1489772032215266
3,2.8410870838346782,2.741808793302881,3.1042403340237006,2.741300059261437,2.9293077991335768
4,3.0357129175912214,3.2592468541520754,3.000499989251438,3.130691632815188,3.637112531564271
5,3.4928470331499257,3.230234306845517,3.1830346549276607,3.356897657228432,3.022158535812988
6,2.8574398721507706,3.1269774861689186,2.974890253730185,3.1526996929683775,3.0019908887523257
7,3.0187188213892195,3.4657018478969794,2.9866251933619066,3.09791166186408,2.7006847692099094
8,3.4295863941612,3.3120483604771684,2.998863466757073,2.79156319377207,2.4700101236529273
9,3.0719221510887795,3.4157506225229546,3.286500267575622,3.0374683089422927,2.887417109731364
10,2.2155837842918205,2.1414485954535656,2.2977395022283065,2.1238778574452537,2.5299613978525346
11,5.060574200999315,5.557577789565362,5.9920448088752805,5.720470519179407,3.147978422484573
12,2.4916948247510455,2.2696863458065937,2.482952276655323,2.433346113676185,3.023972651986519
13,3.0409677767376735,3.1483134367870256,2.7950650635050818,2.9518575635611155,3.047120980353346
14,3.348025940045189,3.1038490639744536,3.120946398583737,3.240608126193834,3.0422362450328864
15,3.032710849655591,2.8431609413284624,2.7914910412374634,2.8665792521800806,3.338896944060828
16,2.5350222183732414,2.721514088217074,2.492518341586815,2.5063487373447653,2.991049876137773
17,3.5605922526089393,3.200026823148845,3.637749137911344,2.9427385705980083,2.812766874011873
18,1.969130761284808,2.2669936954849046,2.06721673706519,2.229917593153555,2.9716698721973303
19,2.789020358349385,2.677906391613801,2.693512063273466,2.880384375534128,2.7181211681338544
20,3.2642815050033005,3.0949004441615773,3.7638764838508325,3.074182923099191,2.5900890152084974
21,3.1141680246627694,3.005433180692934,3.2246119592701317,3.1514720895469512,3.111513757779724
22,2.683971249773755,2.743487939620611,2.4853263027963037,2.8347046636353688,2.648802226455137
23,3.252110154025928,3.1902322465412207,2.914340163648477,3.129814568183075,3.5677478723870752
24,2.462984188081307,2.520504391650736,2.4442603140453456,2.4831962885276035,2.826959215324754
25,2.441377474392564,2.5203088525131054,2.657559644183745,2.2894501084101386,2.809957666333888
26,2.740205667670414,2.7512131605312726,2.501011636498348,2.727930863035569,3.469777235323833
27,2.501895894694734,2.2398836929657615,2.277461064489784,2.240692622404718,3.235415254182415
28,2.491768686113614,2.4914902380332915,2.41366622819772,2.7725983352306542,2.636683983013179
29,2.948293635771401,2.94728844428744,2.720232998696069,2.885717380663099,3.09429760594321
30,2.863831390005854,2.8996449594234504,3.025495115486597,3.213333113058132,3.4298164980793673
31,3.0925787729977867,3.408953942003978,3.0177770413332463,3.502258626300191,2.767367439819003
32,2.7627874154143037,2.669431747450235,2.6775881348113657,2.824740193637385,2.9020005885396385
33,2.6552383628164984,2.7808190058807805,2.541756041159011,2.528051372177994,2.7076475594118716
34,2.574316889796617,2.6291968138555784,2.448437852531733,2.4078512953737747,3.853538795334489
35,3.1710810642330567,3.4281942179765053,3.2633635450591423,3.2590980744359523,2.7872652558297375
36,3.728767586857387,3.66863849871529,3.71102355380213,3.8656660502495415,4.017418209338032
37,2.8309540595859115,2.747288228823953,2.7315828381821325,2.6295988352223807,2.7772418192065342
38,3.0598864238437646,3.0565140456360975,3.187035360116047,2.8584114999624965,2.763924046917504
39,2.3443384209671283,2.496205303912017,2.4471885982869463,2.416771999081912,3.214183133833919
40,2.7139597198222276,2.6025893571498906,2.7087739390490784,2.893697557310064,2.281624221997324
41,3.01276009110689,2.9800028222300856,2.971648832887084,2.7338375390798104,2.393699583108808
42,3.1147404049479634,3.2174021017506256,2.638378868268357,2.7005023223096836,3.4808132477767875
