,Rand,Trace,KFCV,SPCV,Test
0,61.941772808042785,84.38483939094773,12.294302565578544,39.741729444942635,81.79237313561394
1,63.747507203057076,87.53067932619714,15.306776546814064,61.97436018519208,76.38761243025573
2,95.8707724250975,116.77809512482494,15.28437961660874,75.07267318301683,82.36361126545913
3,66.41738151721708,90.00921714306739,14.299787348912862,65.95749912604495,62.32456922224634
4,55.61872116685173,75.8250965478479,12.57529600138665,38.48819937044283,93.09469415889961
5,73.32784965986663,90.0990316608573,13.986791599698458,49.76812579606481,66.9086744265141
6,72.45706534819975,91.64291157951983,14.946524750482022,119.28942392494923,62.153798406525944
7,55.878666552416576,79.27996988016663,11.243018275084612,36.87137588903571,100.1938594257333
8,45.055883587540215,68.74316844509126,11.089085561567499,37.589062818623255,50.01084078031947
9,61.82727671977031,87.24801531461485,14.111496973127174,37.4785958331361,45.91917090607606
10,46.95461251292086,71.00777200423946,11.59308315935449,31.79213486889388,63.04305401601079
11,76.17080579314994,110.00555354579132,15.280676985182561,84.03757115376536,62.85565498756342
12,55.35572641040397,78.47435803785045,14.344565676684638,26.44134786887559,79.24097695051834
13,53.51093172594558,75.63840495464359,15.970238797378377,60.68003027702478,72.87134556145499
14,57.91691773041659,81.8672846292688,13.744846638527502,39.91236622092682,42.50353490066587
15,77.06068115339102,89.80023192805332,11.5489549691098,30.956257308569764,40.271378693823934
16,70.4853725769448,96.74615770585837,13.212775823987155,59.88731954171018,61.714090253664
17,61.038313066272394,82.51748685543667,13.546110725437014,58.83832254437103,52.33590031007445
18,48.38649464943083,64.95758054635924,11.111133826728306,48.36518443305046,74.95018959960105
19,43.25110863856703,65.10569669789012,13.902621528845433,38.3332201816055,51.8479678284511
20,46.74430846323588,68.19980144223689,14.74674174194887,56.46537274072557,65.98501225695263
21,56.784572059811524,72.99662044278422,14.181397926405799,68.82361965155484,55.33586270452365
22,50.73820629215185,74.46813156142682,12.119445898196426,36.6514058246466,45.54214973828114
23,59.71609533839189,79.77504666903889,12.514733531543904,28.674750835297914,70.59380105371064
24,91.38064365023152,110.83446478800902,13.48725587231014,52.53779929917963,55.09378953939307
25,69.92666316106418,89.68380789592747,12.013566630608597,77.28555621117236,65.94869283154478
26,63.412569797414285,81.1424662417512,12.884863646137088,38.975141125568555,56.720277690270215
27,69.98881543156726,88.84657326194798,14.286147096885074,29.29815694867305,76.04243856853824
28,58.81684989476722,74.54802282210012,15.615673909788745,36.001892160991915,64.82689559298493
29,47.54070566175221,67.63475369133894,11.027392355021608,26.757414824227617,70.97043945336551
30,59.49603447584963,76.78244312603368,14.73398836410632,62.29519022532414,60.61745563164998
31,47.51100062222856,70.91524941482943,12.814955655436538,53.268673356356544,66.68116261176566
32,38.910076925821514,64.05050333009707,12.794625109748846,38.0646057608329,48.201089443959276
33,51.050707082000955,72.56793094130929,14.322062617956798,52.07112051929215,36.54457614041462
34,62.948367160813106,82.00266066156965,14.040123978478832,33.821466108966106,54.51808153438089
35,50.88853746318703,72.30032613607527,11.912811437623427,42.8600840487593,50.634628169384314
36,63.064709005827055,77.31180933341615,13.315095291218123,46.97710361708338,63.72147788804723
37,59.75236911342977,82.22487131646592,10.998329978507467,28.229289714143704,55.553899173708466
38,68.46559712355426,86.93195105654128,10.816885870018574,40.01862441135815,49.74075874443549
39,71.69433029884043,93.41890280709713,15.424227702259667,45.22919291460779,95.10111642347862
40,88.86080763028639,109.59465240374266,14.122004478552961,60.946648477568985,76.76564514538192
41,66.22660482541642,85.78715824853008,15.478378782726555,51.8453060438758,50.975751922330076
42,63.68360905245361,82.63268554711722,14.855663371006722,30.77495208258559,77.79957950981559
43,87.97387015613936,112.76600099390278,12.419043213947575,40.811316595649025,100.88675358226507
44,61.52063299955021,79.96923482992283,13.060315555968396,52.02419079562437,98.3834052824144
45,67.12609611789395,85.25771566045486,13.431871182738695,48.18277288206785,45.30255362641228
46,89.95897522936777,108.98241942550835,13.315706723368143,27.173530357254613,57.436204874657264
47,71.42541767257406,89.82909783642647,16.879072121013653,100.63489066492862,72.57006055342046
48,56.11925867591069,72.79816524936533,11.389112294932257,64.77995320780556,63.522678202319504
49,44.812847474447935,61.13791364500556,14.442286199178312,42.43938440567259,54.32465761407632
50,63.46728700823588,76.7581319544313,11.47372909612,30.94773415800973,62.76596201613678
51,47.80814704900711,74.59519986167098,16.33668443766112,45.72930526687499,63.066441320338136
52,56.46934108255811,78.37522339644178,15.179846182556892,38.06883488534923,57.015336945404464
53,60.7674921883331,76.06054780743693,12.756219929318307,56.36481346023106,104.24668119952901
54,74.27172216939091,99.04743815881098,13.0475631804053,69.49237366937689,41.73258001804307
55,42.330655655335015,68.24446880962205,11.738130250538353,47.66918270624749,49.627741233119174
56,68.85621140081133,95.83560602978677,12.529554572528829,48.45371635352873,91.23244435494732
57,84.47653319297584,106.17750473464497,13.720920818892177,50.36589498222774,38.63165924131091
58,68.43982965730046,88.75562096523797,14.610249561292681,68.54590030839526,51.48801561072897
59,42.811549214541685,70.31772079179696,11.837590247341186,71.09259064558805,58.52951089226453
60,53.39507168139076,74.68311727884678,14.03721766312093,62.20352989043825,65.69647835999169
61,59.940399392628834,79.10253519935544,15.442036270834318,60.48589272339257,58.86868035894688
62,68.57312699406639,89.83877743183632,12.655507846321076,44.416328029090074,83.77109929634909
63,51.241777321240605,72.94073381543971,11.567035113228131,37.09306395869047,41.316026669560415
64,46.08215516213164,65.92006026281237,14.584887186471159,39.981170462709954,69.14592050734959
