,Rand,Trace,KFCV,SPCV,Test
0,3.2572444433052095,2.8779227237555207,2.739302129852825,3.3255071509971095,2.9726462290364393
1,3.4579621434323573,3.6676396558958384,3.1873771019096218,3.47530681898989,4.264745099907136
2,3.528575815523998,3.420287561136297,2.7688604521917126,2.7896268920489122,3.7581158088575015
3,3.212674837871222,2.83935254595112,3.036264971540901,3.203552529783201,2.2583373284316264
4,2.334261996884122,2.290536031765942,2.2777225666707697,2.3931590444027715,5.159366426392837
5,3.144372487070385,3.1375726051197406,2.5744576987306966,2.642379666314995,2.8342058529951575
6,2.328958159108726,2.2327100932539157,2.752049088676994,2.730307328100524,3.6993210522334756
7,3.441275639929226,3.2235636309905487,1.8833928101862127,1.8585188549325722,3.4308480426379533
8,3.2974809136858383,2.996229385031901,4.376214223465895,4.157131071070133,2.500304137886671
9,3.700867274793414,3.5626522590521965,2.9327964559276523,3.1401053195285598,3.002260323629405
10,3.6625778854697053,3.7881118598028327,2.4702295882143206,2.6887407150555456,3.6110962606769696
11,3.9579928569335676,3.763760706559629,2.467933417423598,2.6070259871341377,5.812636650454748
12,3.643720768437796,3.4464212668385397,2.1566161073596364,2.2236086806447233,3.6964103922977594
13,3.008381392008562,2.9663264776089586,2.4267854259663664,2.431654048283465,2.511158855745194
14,3.835238627480815,3.6276387284285425,2.3026730707450214,2.2120255005985223,3.072180426717197
15,2.5389304755196465,2.551727250207047,2.3290566119897953,2.3860173794140382,3.736513988209953
16,4.097743473984134,3.726109175495153,4.497905871396981,4.388257394344622,3.262479328789411
17,3.8448606799120504,4.097785982916759,3.1894856978263038,3.5095016248527378,3.807252015815739
18,3.426570871146255,3.205115961635648,4.096770928633392,3.6924795173118925,3.9238834933888924
19,3.5377351120355884,3.1821045276210094,3.045765555075478,4.016480375034021,3.585782582487598
20,4.1702815709388705,3.9617656444831937,3.1344433973733916,3.3100377066662703,2.3550333830391548
21,3.0118763784515132,3.240466485569965,2.8791360213355897,2.8176784827371173,4.395666155848945
22,2.794876895525137,2.6031078606343954,2.7985423823264854,3.1923883648604425,3.3712613239385334
23,3.4624722963491656,3.2320213565979907,2.4825523415774007,2.550854584008536,3.3820962856742
24,4.002566301075108,3.6089201638709585,4.251622842685431,4.1250163187456215,3.2553544694498093
25,7.1431945334137446,6.841868821310583,2.26904233468763,3.6949740177122132,6.477739796659093
26,3.102032488079319,2.843750486678228,3.3944663745683625,3.677418316842013,2.7297717023130175
27,4.341968052722723,3.963982906946581,2.5596403757322954,2.791456554607378,3.6102369822861435
28,3.0431936203774987,2.9149186668102933,2.985816203824352,2.923224387719943,3.1297638393830858
29,3.050409297701325,2.79332331179296,3.5905432966366106,3.697302026029482,2.4863855188339863
30,2.8443246016505457,2.646152781928326,3.5901153686655327,3.4929264531773803,2.8017379335688233
31,4.8149453267288385,4.398829124169656,2.872814088050524,2.6904179761695994,2.38635171497161
32,4.9938934352548525,5.030106182353471,2.923931667118109,2.8338015713251936,4.200813977402508
33,2.403018890442711,2.2712742718604213,2.810756002438995,2.6838945798474003,3.040451852361112
34,2.5753334390769314,2.4953561892624605,2.254430600454359,2.357152606083081,2.5627741541167044
35,3.238563117467516,3.364942587132008,3.3449738260504858,3.356351249425514,3.1746296983588067
36,2.771247493538499,2.5949198678245096,2.4538369118366434,2.5161665090752994,2.6760908051056664
37,2.4428163723994283,2.2391186412782305,2.146818393783595,2.126571608551105,4.928331503292606
38,2.7134035353717274,2.658760948559408,3.465378082713562,3.330445366007678,2.4236513129958226
39,2.5429729682051208,2.750674533303688,3.400343057595142,4.734424763174301,2.8239963481416632
40,3.2986364150432683,3.067851854714025,2.616927287854291,2.666968517243185,4.21921348367864
41,4.76446360299233,4.969054753781337,3.4904585399254167,3.3649941496270435,2.4777556020694056
42,5.9375370547924105,5.673035474333255,3.1253282846384343,3.0625940218646006,2.397905394120403
43,3.632813053907465,3.4123086461989676,2.29328398101131,2.3075181252253456,3.465101002166743
44,3.2887160179728916,3.1084624336829783,2.875034610886133,2.7769006021311338,3.267135776829006
45,2.88792495447557,2.6390360359075604,3.32819613222039,3.7295494869230934,2.713825220218838
46,5.737305398732661,5.581260237339244,5.396759583024704,6.187275775697637,3.466950313223372
47,2.2665754891368923,2.257479286344756,2.2244185131877234,2.297822930444431,5.001758903388357
48,3.1723036998498153,3.3954231968538515,2.175913655556033,2.776401837212792,3.279159646483881
49,2.4528718891688435,2.3678569082970804,3.038542129795423,3.3815153767732937,3.2094330575238725
50,2.8139509391850934,2.752626904701571,2.3530897678896516,2.3863831795433397,3.776629430710704
51,4.363824107322062,4.277043454677253,3.436733878482735,3.86447357634344,3.178707837325154
52,2.8266649925830913,2.753772202462118,2.3623571916864874,2.2684526285825903,3.1788544409372363
53,3.438772517626794,2.57546303081122,4.223434547168618,4.094698929661349,3.813517044971159
54,3.5164554952988545,3.4758168500626514,3.5441721630473078,4.177029373482012,2.696894451501941
55,3.6610611098818553,3.412410269019817,2.6703127014596624,3.0249350757820617,2.555551510810762
56,4.305285171320855,3.689736243397694,3.476254568649246,3.530288576971517,1.9764041315403027
57,3.5414686567296756,3.264776547516978,3.8650831263171788,4.657752399659715,2.5198521915574363
58,3.663887996471334,3.5687869500305025,3.614495281983237,3.9714733914899396,2.8683927738638806
59,3.3081871135896566,3.299296913327138,3.410715324462289,3.894916500555982,3.030546569206175
60,3.2797971222243105,3.302403171789987,3.8306082514783433,4.510420263351818,4.233770687860468
61,4.142367839563606,4.208696873685748,2.44301852246715,2.496208796835399,2.9365688480586463
62,3.4088852884961796,3.184593656347298,4.633912562674691,5.358518846937715,3.6975125534476523
63,3.968538120700962,4.218250939182528,2.5550351481052545,2.6430635331262073,4.408371137513266
64,2.917950379404372,3.037866756213483,3.0590986968556693,4.0402805715342565,2.8688759047299244
65,3.5413603138849004,3.2188637834110807,2.593703328215269,2.552364323533269,3.4012606745206284
66,3.7071272363869343,3.7089722312893074,2.3495395282549607,2.292517893980218,2.911068695901788
67,4.207655885923441,4.26244341220606,3.8880874777027,4.864092547125035,4.523985258199837
68,3.703880033951797,3.3473125663968064,5.1215589943618935,5.833503744715217,4.4609793177918196
69,4.122710027671172,3.9667185260190942,2.256045701424272,2.2990915477542155,5.145494764955303
70,2.281520697007634,2.0295102872935793,2.1200924507331047,2.3092903137012613,4.796927167100559
71,2.181980392750305,1.9255237098719935,2.611335827575931,2.5226675966954124,2.235431990592068
72,3.3317231208847846,3.1885257430976166,1.9630958925896458,2.0072710123754476,2.522092418448082
73,3.062806913070047,2.7888884075721534,3.5140464386793013,3.783502397811104,3.601857002627388
74,3.9450148335290516,3.9149786325736096,3.021151840111494,3.6657360478464724,2.1408255446796223
75,3.853119648152923,3.742812609915915,2.0560709918916866,1.9668306903156978,3.0509101714195483
76,3.5240551790122834,2.93864907401994,3.186019257649291,3.8818650646341695,2.3031071429557084
77,4.558256238108567,4.426793993456452,2.920529795161591,3.33259019058348,3.733623801258283
78,3.489410846012373,3.3594475084365754,3.9388492788593075,4.038114305356357,3.7636165397179506
79,3.8905250434867473,3.8213987442222024,3.7941296696531586,4.462903363646218,4.650041289836029
80,2.4957416839292725,2.242747691696695,2.0179852016425954,2.6627326482220934,4.030723014568556
81,3.0996298539038243,3.0735923426322738,2.541115181752882,2.541802231257146,4.761967661078639
82,2.9506724403420304,2.845189373254426,2.683319130031822,2.619121573049914,2.9329188168140345
83,2.522146187002182,2.4288586117254596,2.7869692003924693,2.898751697466595,2.6472093988700283
84,3.7622380582746757,3.7832939985441456,3.470451782645153,4.571696564256165,3.0651526970489513
85,5.642184618420149,5.592903964712423,4.863864056220249,5.5605560892686485,2.7493117783064576
86,3.3101215619000133,3.383522877801963,3.3586045894226246,3.6382935275720754,2.3884940877195184
87,3.064348390174389,2.8016844765523716,2.503296403053583,2.6791568483942627,3.171561921811524
88,2.6917781361226853,2.456795131337837,2.4246956623050737,2.3122902890148853,3.1604401704274028
89,2.855795253078182,2.7135163714706607,3.327187617100207,3.508585392842631,3.083425794382519
90,3.7121415105321414,3.5711232410594365,2.3955285410958362,2.399674544679433,3.9519524648194935
91,3.411253987835315,3.516355960610082,2.8059298630006158,3.0312067085620207,3.6107503148340063
92,4.010742369729505,4.39798730258055,2.546678193656094,2.7235225020490152,4.972365730346186
93,2.994468565544151,2.806440641498482,2.2808897343915513,2.336013091542422,2.7728423912581115
94,2.8351913409796867,2.422773496080757,3.578734797370656,4.141009026637369,3.0078340171480193
95,3.983213615199418,3.801824694138353,4.089996681993906,4.715262627487562,2.9473010480272333
96,2.3651024139454453,2.337400058732743,3.014634722525753,3.0803496821393135,2.3822395488119277
97,3.3381876547749503,3.3067122218326963,2.5861062284427643,2.9712801686979615,2.8863588804596407
98,3.9967607133400427,3.8132697726031006,3.0683564595523594,4.295282366752095,5.013544366249997
