,VRF,RF_FR,BF_WR,BF_FR,BFI_FR
0,24.230864025796773,39.22497430848293,35.77627411583952,24.06494567695876,81.18120435804985
1,18.99187636536336,32.584363652692275,27.42168804036227,32.2093238153413,45.13486911297087
2,32.19626072873047,73.13924398676201,32.581283352623856,43.34813184097253,56.876893285928254
3,37.52000285343168,46.57726049661574,40.24778331391682,88.58069730630812,38.21276385676841
4,32.953699567964875,93.62907847441663,38.33177207963635,71.52517594188058,58.04691238739296
5,24.56908507062868,33.82057462345664,25.851631882265337,47.80148735200534,62.92756487891803
6,27.828318534795155,41.032048674448866,35.455024525593934,38.39461005232835,29.430853969353393
7,21.895519079198532,50.25477793390779,28.267158979914903,25.335580674437,39.127158133595
8,27.887637976035112,84.78255631376172,39.457189892293854,42.26468418371142,139.91210140651737
9,18.969457816129246,32.41444358874543,27.15708621802215,53.32695518832733,38.69837485807662
10,22.81761636482527,47.80948260485711,27.251672442219146,34.83581093967148,56.54609541984376
11,30.245490060375626,26.822497625695338,31.070250767548313,43.50611838837617,58.10190252290771
12,24.154522097280978,62.847712896035354,39.2117806187704,54.50584330744382,46.550863101935946
13,22.294544482359477,27.55525266341943,34.02771234961118,26.41777360375329,37.880159926426366
14,25.61757217242993,26.767898737605982,30.368206610429187,29.52654729671262,39.42509540847435
15,22.04161549233531,31.719713237007323,26.721981060291235,43.710992234966035,36.73067116274612
16,24.736995880528877,42.18924468363808,28.52361576691535,30.099181232990155,53.78125794318559
17,22.790943335723608,45.208246449932105,30.78371909096601,25.038337935952857,126.48559913249977
18,25.95202762932587,37.88608071560067,31.85852957103322,60.180627221251896,74.62764067117872
19,39.36923385369736,84.58617221036286,42.33544682280939,50.83175869210812,49.528411988218984
20,21.863336938128274,52.1009074909796,31.854941476719755,32.99855649589757,71.09543972248268
21,24.59506800674953,28.57749638390596,27.550582643939155,28.546179130018448,38.98330927838866
22,27.615383784669913,32.999513552307185,33.1403077649451,33.19375271804952,50.473115894954226
23,27.198748432418476,36.8070272419007,32.97200386044968,28.937079790946328,51.65537309937095
24,28.311644943859495,42.40943388646739,35.55162029137393,49.3443259747157,55.067369350929376
25,32.90680612604078,31.582615981197073,34.673399055748206,33.12100133506929,30.890879256120183
26,19.001838069674427,47.171542784218346,24.399633645553077,31.976121832067815,47.717688483104226
27,23.08973682059362,25.159834504854302,30.380696612558665,45.40460407126014,36.899522887200355
28,17.933452620307975,21.428856192649693,30.411141792655172,49.14715855518725,37.42660093414634
29,21.913530619043406,45.28560563936335,35.45590363367916,45.3914952407755,64.03612106005842
30,24.845599269250766,47.847256872025355,30.34307558659257,73.80627175154792,42.397344436007124
31,30.320954774598498,58.27199256569454,38.286741211477505,33.66983272178131,78.37899165301025
32,36.38098870754325,58.700624579562934,41.19115276512633,66.45427468406761,55.591292513389995
33,28.107348806220397,41.778030846482174,36.93863194205524,49.72503749754852,74.74567938003088
34,28.11952346599835,39.16857063810541,33.73269864458391,35.497839952179824,41.66881253586676
35,24.46682715073001,39.91033213634707,34.78125784335225,27.940962071104348,32.81752138178795
36,31.170674712706543,40.533445669552236,40.109217660653606,30.262694844853268,34.07338027280028
37,22.846632536193166,26.477619407867984,41.14224604313749,45.610083078614814,39.26149260322527
38,24.90839158085587,50.7463985854163,29.797665726112484,29.05062810576025,42.82884864955006
39,27.203520808328648,36.427423446879,28.62340222061694,33.02009302210157,36.07377067322878
40,21.123231146624242,37.468265391187536,33.166657461496634,30.066627871830025,51.320298419992035
41,21.7294757706379,46.674831146679566,33.047832493078694,31.2968014756571,49.99261827954764
42,22.493247830599508,46.16935262515105,31.11221508139795,29.88013562041162,30.95341641720408
43,33.238397010319325,65.73534912352756,30.843328312591698,25.679307808478015,75.63638865105143
44,35.825747798828246,35.30492585321869,41.65890176638451,52.659380744021156,39.51379291261708
45,25.286402088820186,47.86493084520468,31.632731099418685,30.22544916115968,34.61663374086767
46,20.35627859865248,78.51568334541727,24.822703827659844,42.33040885575278,40.320760447072104
47,24.724912600357417,35.171700744379535,34.02990552830373,28.892272649137755,42.48429951374347
48,23.242757520893154,23.57583173612952,31.54630495877726,36.32731231346254,21.85059175107339
49,26.750883846494368,41.997441188060876,32.65319664917912,32.09978302088978,51.1835528982861
