,Rand_FR,Trace_FR,KFCV,SPCV,Test
0,8.591031944989009,8.742282427043095,3.9547004992191424,7.010955809512356,10.735866964871725
1,9.137942562558996,9.365871743424993,3.892091105167077,8.582878943198228,12.058312767477267
2,9.870549215215595,9.456633259059725,3.611455422041639,6.747176663606281,9.119700875991946
3,8.976120168623043,8.72074275481202,4.6798577129761,7.51620424060245,9.709662006264052
4,9.745793466344773,10.778456045621866,4.055089511929312,8.12992106133245,11.415055028067819
5,8.76127218412503,8.696487123474563,4.2887351541077265,9.523958046025575,11.24744829451936
6,9.44362215420876,9.642669759293351,3.861822984773917,5.924882454041511,9.40754251357226
7,10.37256081143772,9.466373365969607,3.833540665211738,8.195212049129722,8.871032366246062
8,9.27708478169819,9.28569807700907,3.7430149827563746,5.1052049414969085,8.951371519082132
9,8.660139644864062,8.574450382207678,3.893201423402138,7.880749973826859,8.815587407044093
10,7.667006964742588,7.122561321630254,3.6802620033743514,6.068363249640363,8.714598237857015
11,8.229522227241862,7.985425771345858,3.7663413527022698,6.4278173115558435,8.382661104122533
12,8.736118421517856,8.681820518067262,3.940871351260326,5.401003939109433,7.723314489755439
13,7.886053256375653,8.269327443554051,3.936068930659683,7.822009424459895,13.127427447076382
14,8.718211112264422,9.209839067049941,3.221525644600993,6.350117675030002,16.083750657070816
15,8.411591673093923,7.683856111159734,3.865322072087834,6.59589730575821,10.367378971608634
16,9.576840487279128,9.466776836550661,3.8994741521889993,8.180834276615304,10.221463436110593
17,10.180421522243414,10.379289164855845,3.962289509191195,7.300184184634534,8.014240808236359
18,8.660535116394433,9.197951090322611,3.8805460855965515,7.787191277903685,8.627086573773333
19,9.854443340474168,8.808267091455814,3.7213751634389522,5.867641042611853,9.608420605581978
20,10.164117636121288,9.352584490439778,4.088093291638781,6.938295846653881,12.171506097404414
21,8.839063560433418,9.193232049260235,4.249191582103371,7.0957743067864225,10.441230025089604
22,9.015441061059224,9.039279174552547,3.6035902586587696,7.840674770534569,8.471978899273234
23,9.294881493633806,9.71850452457771,3.674887065201775,7.868835388126182,10.124016637468685
24,6.888106339103322,7.04645120873805,3.8931762732869166,5.686528612460404,8.997391708074753
25,8.982229949315217,8.75699578151032,4.20076092660709,7.687482945826394,10.272718753514138
26,7.218774462188731,6.993508969300273,4.055183394103572,5.811258761993733,14.787924942062096
27,8.089433238167256,8.46534483658735,3.976926583923727,6.306678283488373,9.290892996630541
28,9.297176651166758,9.95960257468203,3.853727080305409,7.136783392003319,7.144614971361021
29,9.757683300040512,9.686456410933687,3.966804669127865,6.045872956711077,10.493967365256557
30,9.295918001688483,9.811862585456732,4.1838280757534765,7.2090343732355135,10.874687956948183
31,7.870416589558102,7.125273545666624,3.9453123289870815,7.014157932975169,14.053948894477507
32,9.39940146747031,9.84446331119836,3.98864861355708,6.613533649170637,9.227478186842767
33,9.697188092323843,10.032473855980472,3.7051284136734934,6.8247786354875135,10.056396944895566
34,9.267724730644392,9.2747817780715,3.5940906196028037,5.761396782418539,9.595697513307963
35,8.743352892951878,8.714946656681398,4.069496301706566,6.346741944660895,14.72974117568207
36,8.777925445916253,8.813199353651296,3.719822111986493,7.737538887978117,9.417374942684003
37,8.97933962662835,8.568512176502082,4.140466066791466,6.751771075127192,8.399643451416619
38,8.86604031401195,8.505105313509995,4.022776622833283,6.627496521056689,15.991194973237386
39,9.717961630439078,8.928552726879898,3.5888562351673414,7.75783205896513,14.24287694573965
40,11.341233174987197,10.323303859807632,3.658431287437368,6.9355606277504105,10.564581634510855
41,9.809970942892463,9.30010216714131,3.698300181180828,8.1432599790567,8.041925013085633
42,8.741963797680661,9.071337230975509,3.5810409374388357,5.732920740113599,8.56776319361524
43,9.012560201951496,9.456823926128227,3.9024616166039032,7.317020570898753,9.049663213059816
44,8.567830451051487,7.849632862710524,3.9898858847624226,6.095273784918166,7.4465069593200095
45,6.636877877406838,6.7698734536355065,4.274067116407413,6.5563680452861615,9.469549602625333
46,9.143348953767243,8.72207081500691,3.6282921123206506,4.843921123286461,8.196554054360785
47,9.03255853155888,9.571206836591601,3.510870782080352,6.47721683191033,9.358854438064062
48,9.281128124475982,9.478699320381299,3.8088915262969953,9.606716086699906,9.227223402559703
49,8.41758740084736,9.279123984028985,3.3689555438026475,6.653542837836835,8.490221673853775
