,VRF,RF_FR,BF_WR,BF_FR,BFI_FR
0,38.24137336937041,38.38172865891041,38.92977430794887,36.09431229462592,42.78719040511274
1,46.593454268772874,34.9250624993874,46.25253093499922,28.903619284685313,51.83749617553642
2,31.10793955896756,34.902471111313496,31.363780881407667,34.34157601747554,48.68775108429471
3,61.79291319434629,43.10100055225382,60.99003493053547,45.473370573125514,60.11252812082561
4,32.92712096510949,34.81965001905119,33.077296017797174,31.108500160144885,49.11118433822632
5,42.06881891261939,39.86607733477405,42.57574566695635,36.36621408851071,39.67978601333857
6,37.357100201401764,35.917743115302464,35.311967880209345,32.14298264668435,39.86030683996072
7,29.68439597825811,33.58799421184465,30.375908508264033,34.35113864154666,34.64349542864815
8,48.78837616517385,42.74652267852094,48.87881078125583,35.012753210797506,57.19077548787607
9,38.06941564315767,32.01801885628511,38.869779673615675,31.07279991497087,40.05087881469084
10,33.262875758562515,42.43317754440432,32.45873184299534,39.21809112910914,49.2860474944247
11,28.951826865267392,32.35350462376023,28.901900437871927,32.4350046009603,34.59498797382491
12,31.5166348014484,31.060040062825482,32.24694081223927,28.243779053194952,46.262525417542044
13,31.910578836506772,26.963032105999194,31.84446444165995,25.638163831861686,36.900888782915565
14,32.16524853605396,31.565206833469848,32.286395080928486,31.95235967112898,34.87203696695979
15,29.287728068900943,36.26620541627996,28.511183840140838,37.36496507956438,62.08298264399119
16,32.05137335319534,27.207155458921488,32.6123755956186,28.39207035467049,29.542939451829376
17,45.06540909737968,44.250619347803244,45.012024510910045,38.994656318357784,61.52946893371529
18,45.764806960362264,40.834140998310836,47.93567488406614,41.913728664823175,44.94119285948851
19,36.06617319897559,29.171517831150656,37.60958155286769,26.320712043199446,42.73346847640399
20,32.04239176060943,33.745518303865175,31.294192682403416,33.12923115572023,47.17439028607864
21,34.85333851704103,30.226145662983715,36.50036403421049,32.67841843243503,33.374425945857375
22,42.875171818901144,40.08769065268973,42.69022358241114,41.13741180994493,42.99222040450998
23,32.35026853522604,50.00105934521292,30.43034392301992,49.672102181649166,56.81666754318159
24,52.62213910719525,46.47672994282679,54.12956155041489,48.401153406996364,54.159218322936326
25,51.36918506563069,42.438194657839766,50.26583580598309,38.87837973448026,46.49544939237574
26,42.19121218041593,35.4652553839103,41.38262107194218,34.09858361320613,37.87845680951407
27,42.45996178590424,36.34810409414091,41.76993501838936,38.19818193688577,39.32277450895206
28,33.24423820141165,44.629805297034416,34.3807555600694,38.34511141048646,53.33787266954245
29,32.80159635569901,41.25531189506596,32.6317997175743,42.946999142719235,42.52082646616689
30,43.31545964115369,34.31547960982355,42.97083431989656,36.8123180769067,36.71258458766236
31,42.67548759398366,38.25999964133191,43.05480976549848,40.670657117593535,46.902570589562764
32,29.039528218718324,33.86428360280463,28.55620276282531,32.16072500037875,37.199749939614186
33,33.93956633336377,29.18367425579377,34.511576774000936,31.457881091964047,57.35152623172163
34,30.797304719786343,28.57595414850096,31.35312610716689,27.445672511700298,30.026002504507833
35,37.67209908968363,33.48946255884277,37.288467466806786,33.05366661595539,47.74971590947656
36,41.06640403335181,41.521195348384,41.89960837926512,44.626327511697234,55.48426502207641
37,34.99049050561035,28.59774247228366,35.90490816038338,26.132288437034084,29.263561576158338
38,34.728983797081746,42.50786077598955,35.23240671677887,32.60494271058667,63.15941475493665
39,38.20678549193234,42.42512232480964,36.85465950396395,48.42111757668005,47.25621208666911
40,25.51330014226032,25.62431961752313,26.363791639394268,28.542276274836855,31.11724493208769
41,39.055641313851986,39.330381487749165,37.911323810334075,44.61722246835666,48.2998429663045
42,32.00854237087072,31.808956904074265,32.02382397100385,31.945739169575095,43.193980421058725
43,29.181982963696463,26.150915006631152,29.454006031906285,24.989026291068196,38.90182152696129
44,26.658008529306514,35.34544093744018,27.013041222771548,34.35993345350632,43.38050384678566
45,35.88668234080415,34.55107733642423,35.38251906438071,36.12474672769524,33.775483424970204
46,53.70268713059783,51.801903835664795,54.23895961809096,45.18840274278742,54.242366595008264
47,37.194039188841096,33.06290658276645,37.53028711376638,32.00837345663824,31.94743901821192
48,28.48006664954684,32.82369761867546,29.13116177087671,28.646908033058054,39.40340233516618
49,31.09953153571534,31.112374760318218,32.53725174239744,28.777570896573557,30.546043164660105
