,Rand,Trace,KFCV,SPCV,Test
0,-215.20979139003958,-240.16260213108188,12.63618621336227,31.427783096342853,51.483178684139254
1,-179.413361031031,-196.2511880980925,15.3672766600583,35.60304021627479,79.91591693795557
2,-214.23099902751355,-240.35466881759564,12.6191824893077,36.93675889450738,49.27277343155329
3,-212.91580550853243,-240.86299441520902,17.257441115630492,43.30410575250541,43.53328820696692
4,-185.49019124541235,-224.37152313402953,21.713039099139046,52.76154931065156,64.66244395051054
5,-188.44416620948425,-220.19286508215927,15.642220027588772,68.55788044892407,31.126099577557778
6,-180.8358198111782,-219.44270116033474,16.8537059462155,37.10299081658445,58.10075289205138
7,-201.07673058188868,-235.52931084954722,20.234233078116755,48.47756208439121,56.85390058339898
8,-131.43279184147454,-149.0110267847882,16.411553655603708,58.82140014823867,103.02067708040535
9,-205.19617332321727,-236.98987806434644,18.19065136013605,37.42381885700673,78.83373333798319
10,-173.77100990847717,-200.3251998621989,15.674851941310468,51.58465482044121,103.05801089545666
11,-203.5626474448115,-239.60897537701084,15.60885837599947,39.119770803217484,60.90281384551993
12,-184.46418222906914,-214.03301134791212,16.485573962672394,60.002171770796075,69.78360980868412
13,-205.52552234625264,-231.44958334817298,18.097236222934583,64.42307310549685,63.33973269141281
14,-201.58095160535342,-232.25976329339724,20.47531633741097,95.32252771803927,61.74181897605942
15,-170.5994574118288,-214.573920204277,16.896746952688254,39.701339547271736,89.748732125344
16,-174.38770565268575,-210.46605402836,15.04691047915733,40.18286264112278,70.18017321676717
17,-214.7919025876706,-239.26490440319185,15.578405079269993,43.92569799432759,77.67161794001919
18,-191.6517842185825,-218.60982694865686,16.403948843706058,66.41483078671318,44.947731279898534
19,-195.07598174611078,-231.50784953347704,16.573323056156305,44.5908284570973,42.99096870983976
20,-185.73794083810347,-214.90019928358043,15.413309758529119,57.93816520595849,43.96869489200232
21,-207.92953074649546,-234.83515477728915,16.73226353106879,39.52147340781521,80.5084451819748
22,-184.56904663027396,-195.0807505307268,16.263034775390896,25.505229955749066,44.76552675809736
23,-77.08508055844166,-150.69203552787994,20.607298580293662,40.18168119974429,99.50868591616974
24,-169.40615993335595,-216.16205129869428,15.616026901209796,53.370603531983626,64.79311331953191
25,-145.67521627837968,-184.00297350062897,17.840569835460023,39.59936618888465,66.33540885406487
26,-189.91356750148353,-226.3270997864708,17.76030384972922,53.643025650997494,68.30303002398004
27,-206.73813127485934,-237.31526469277637,17.53966998414633,43.997911028005724,59.904710150521204
28,-201.41859008824758,-229.92071954282926,12.731252394986646,33.608390859524334,53.553423025402836
29,-166.82515238691002,-201.13598993799573,15.445799385125975,49.36888041417111,94.79168546688135
30,-192.15851925259383,-222.75121184813517,14.495933213908675,39.980519348130926,40.07208123271391
31,-204.0802371033427,-233.87681542530999,12.609317829761471,48.22783170558164,46.09856487141629
32,-199.5966291233792,-225.68057317746906,15.188728311828124,63.44340304965014,46.145187435301686
33,-199.77499165211185,-228.87171581926108,13.902429446940843,33.151468904406535,48.63733465195048
34,-213.24657771436435,-244.54926979573244,15.354801418556136,47.65297540079241,45.451741128226615
35,-188.94581258951064,-225.43786976958373,16.924356313401375,29.380168185266676,36.701677987807756
36,-197.20181120296328,-230.2499413719345,16.62650012618557,22.576075811159008,70.85097323705263
37,-183.17210328694128,-214.19609857721284,16.490498974518573,35.15256242513925,74.18937943630617
38,-203.7212076334847,-231.8125860444479,15.865362539471018,129.94571740300333,74.58967371873831
39,-218.17319667399096,-242.32905423788725,12.67535770286927,43.31021013743667,47.22831645460584
40,-161.30013097419106,-193.48748724817003,15.086470535638298,55.99378857902984,73.56448206965945
41,-205.72440584885965,-238.38127313108245,17.852947270808652,42.21962195617632,61.40785602611534
42,-197.29968841217269,-236.15664197407918,17.896191739338825,55.000881724043595,62.33685001835534
43,-202.03381605530785,-233.18796397180745,18.17544647652221,54.98425664145084,48.58167163759654
44,-174.39191751878514,-193.61142905183544,23.472645902280817,71.9644395272246,73.48792679765864
45,-188.57392133966812,-223.0416978302666,16.869915439397634,58.577362362498164,108.2076524659461
46,-188.03561550974686,-223.96086906858054,17.744174833948907,56.29585417828812,54.80855929418788
47,-201.33624228963222,-234.5822053326832,18.72072904657329,39.775334076110674,52.299595029355395
48,-188.56081206402703,-224.51243523772592,17.26254978744615,44.240876490572546,58.46963215262348
49,-223.7709405292954,-245.2022951722234,11.695474654274479,36.28037462654869,58.004261598439676
50,-189.01491377034665,-232.42582198580413,22.81972604419012,57.77538080546729,50.49360078481735
51,-201.0552994449693,-238.092922394032,14.314913993353503,37.04568135954636,48.64103671902321
52,-198.20075781279542,-220.4416970615245,17.18640602330511,38.58439953138634,44.34714720444574
53,-170.7144003553939,-213.17377952365925,15.466941578477563,49.567174627325635,51.281027532780094
54,-212.01730261776694,-243.64393257293915,16.343978768572235,36.440873586493076,52.70422876576504
55,-187.85165589318316,-214.3347862032758,19.44527492688975,58.16074791350534,60.91524192168799
56,-185.04216244537636,-214.84197626923952,15.345342071273473,60.19455804214607,46.741829182682615
57,-209.98331201909684,-233.39104960691648,13.75983574144262,38.33087538941665,51.53374454642642
58,-190.19799211014148,-215.51870596754833,17.46939392903293,43.60491467223663,67.99321512225268
59,-202.5092015201858,-230.51279260221648,13.230894233889833,28.564730755520156,36.024380011322386
60,-211.39722227388927,-242.82522181795125,13.975625508109681,43.81493747313156,48.95538332421079
61,-210.81538322110683,-242.8102970676641,17.7872917203021,68.95755187409566,61.55674614361654
62,-194.32569013098438,-234.51495349647558,14.824163764031857,61.74116174541108,49.33355738219592
63,-189.1873831301807,-223.30683318865468,15.51677225989979,79.46038158537152,70.96043084675479
64,-214.06167116734863,-247.28569732495464,11.983515320333035,23.68815227264005,100.98887683496625
65,-204.64233084405217,-233.0940597926646,13.151021289049751,23.38252353556573,33.83669664417889
66,-198.81747761626806,-234.79579496800903,16.3437167199726,81.96250970057041,53.22859463911581
67,-201.3034073369246,-227.80397004702576,15.339242134134835,58.80787356674638,91.38274496475434
68,-200.53178663301455,-232.21916655202767,17.387205229434997,32.035089238516434,58.57287924761572
69,-193.80285917554514,-216.66593442679977,15.970551982359499,63.107440487772635,51.21116402379363
70,-185.289896885347,-224.8133571169125,17.97892886741266,53.42521898321071,52.203504681810855
71,-196.78644144535602,-228.0990027654964,14.907972337098846,42.54483889520319,42.67561555571544
72,-211.69140360927523,-237.88637340264745,18.792135493305118,32.051890827515784,60.66573296563522
73,-176.95513193214697,-213.15078520927977,18.523019773150132,121.24657372866304,90.27502986887791
74,-199.22268800466375,-223.70096458107315,18.609933965534516,29.34721184941718,71.29297416699315
75,-211.88322947817008,-244.59403500662708,14.86734801208957,31.269194087511437,69.66609351034394
76,-206.6776838642011,-233.44037311618862,16.98462420845669,32.79436310930432,64.37909135552069
77,-212.38987771135402,-242.2802928739886,16.288309754195645,28.601168012692046,47.607930464504506
78,-187.53931898447274,-212.48658870953244,13.741559813697915,32.84774066368642,44.46829789315584
79,-213.6666483682242,-237.2388099247669,19.571824293027163,59.856717675216125,51.6988520562936
80,-187.45203064488138,-227.2443447543012,14.055555710826772,54.24898964281406,112.14699712151919
81,-196.16003836124108,-228.3540206227973,14.441271228399222,36.129724999836746,54.606031853545886
82,-210.52928753373308,-234.54396193038986,16.564322871858533,38.71641063268871,120.4787876686548
83,-216.78121487741814,-243.2524288393641,14.927259848778524,64.02360863303123,42.615586797158294
84,-166.64787193426204,-206.9496243980907,15.698261459931242,55.70465843008128,66.76249219192837
85,-203.99889425799427,-238.69208622546597,16.470871485452992,52.573468928995474,73.38999049996814
86,-200.38413611929852,-236.1234397427075,13.150398225258874,29.665054586680235,80.42403472959255
87,-186.6496440465524,-218.54977011764154,19.434924760863094,43.21245749908748,32.551820362626174
88,-178.30517405057074,-214.6204731418763,16.2844088792664,56.27614488422729,95.72422106442676
89,-174.004187335925,-215.61253516862882,19.31805182042468,63.410977229273485,46.40065491091108
90,-215.92356844591197,-245.18649901488456,14.455708280419492,29.563383672852108,48.81949917254011
91,-202.94971751199913,-235.7677103370121,15.893047686862298,39.10099259304212,77.1375652804224
92,-203.62002096375272,-230.93309404810043,17.82735774984864,68.54604605260712,50.53895087114066
93,-190.7306188442997,-222.16239778734027,16.472140267762196,59.39201588882956,59.9542960795073
94,-204.45924804474635,-237.6398558797541,14.110627362670845,43.42892523803482,46.401423383220234
95,-211.91466269593798,-236.91742082373332,14.054982961703956,48.21876294575571,46.84759543885176
96,-186.67533342155903,-222.42720672283292,13.496251473280973,30.731840909153522,34.16489952703246
97,-201.10451534870248,-233.08173390762227,18.135460981115273,50.10915576818743,46.52604771214412
98,-198.59900810573453,-224.28915307774272,15.646496171060516,35.4651222641764,78.23079830061243
99,-194.30130093279217,-218.06172814768172,15.295946247901558,44.58012882777757,93.31633451091632
