,RandY,TraceY,RandW,TraceW,Test
0,35.421308343313186,36.544727762435784,31.092793065369754,36.52256217551107,23.142438903677977
1,42.10428076059828,38.980237309757065,39.03318832061924,41.48484545444511,20.242793285050123
2,50.276265286360825,47.019577735421336,47.56888112671099,47.215361812922346,41.022710224253586
3,25.513885288649167,23.180369670340415,25.23110153286856,24.53383138407844,29.977917026682924
4,24.851334012321242,21.90090611060031,22.757802290809927,25.77806703164215,32.50879024970259
5,35.22616979208232,33.58544391251982,32.743677916927076,37.63908782029272,39.79806684135066
6,25.813628677711254,27.06643502974192,26.378494604118824,27.32985534978326,35.821582710455566
7,34.55620106607007,32.41316262185812,32.708832652856515,36.04404671342099,32.295794188602095
8,28.31028970156421,28.96226319883685,30.02156584698196,31.511784437925158,35.025386395573314
9,30.317038073800873,29.69461057010853,30.373553709026726,30.113701242390697,40.33814402488913
10,34.108878858752476,38.80601059936105,34.537263592478524,36.39553395682802,29.33799834240572
11,40.97189679787362,34.21362416511177,32.3421691225031,41.83637618576816,28.07305539837299
12,30.84663577939008,28.490550232729515,31.736680284046095,29.491819619422152,23.69314780883427
13,33.661075928312044,31.166625821787395,32.808638333408176,35.050201230231515,28.962744934254207
14,28.547154755171047,24.360872563627343,28.655356661272293,25.873077774679864,36.85254201772307
15,29.79274995211412,28.472565531287454,27.661327337394027,27.43627829486595,26.50805228276634
16,28.2966808120314,28.61868264806916,26.500284700099176,32.546286978096404,28.16306536750256
17,34.17222174122366,30.495441933157597,30.974686496788404,35.84404443087598,24.565025498350934
18,25.443195059727767,22.08333838531333,25.16364515972563,24.561499918173958,26.101119267533182
19,30.134461426794907,27.48063999043806,29.25529554635676,31.247627272202458,30.151627471596623
20,28.835741420817826,27.98653369925214,25.974252082973862,28.56445814583328,20.51131618752834
21,36.51907451618235,35.162991760956125,34.32184879261332,35.93490258292142,37.83763830342265
22,42.25362073109698,39.848118137169706,45.090823297579476,45.653985946047136,31.94946122991214
23,33.342846343478584,30.972803159970578,31.955476540642117,26.704450998357313,43.874547472742506
24,28.57774982897319,26.561299712519684,27.795799513397796,25.121925670297525,35.81613826590536
25,25.92685478731809,23.47095003249564,25.08171157158812,24.61146924802668,40.70185099662714
26,45.04606117953336,43.883456486887546,46.56359102135252,51.246156140317666,53.198058996985836
27,28.73072230132218,29.051738659448915,24.826413375021435,25.33619398076658,39.204999763804395
28,35.49473605546966,37.97421550806277,34.20938595440982,38.04586947520608,44.612022092518615
29,35.943150930194584,41.86404714388155,40.13001356112601,38.76384263641364,30.28836626863419
30,44.54327651550849,40.84139105293536,53.189296707314575,44.49142550286942,41.373001620273506
31,29.040377853988254,29.4176228910067,31.33155405994299,30.242755149349595,46.232593972170385
32,34.72398713248002,35.87855029959452,34.1010059209336,35.321855756888716,23.86946743893695
33,34.476239622554516,37.799250487168116,34.22770777746778,43.609252455028944,34.70079941423542
34,32.065056472237835,33.066227319846945,30.32380540061548,35.70483775913645,36.27571943416867
35,31.401360399502156,29.25872909237172,30.516330372748158,33.08905356136331,37.93018259713635
36,33.85502026906579,31.6962614928685,30.02160751253436,30.30981721661391,31.42272355762576
37,33.125683499211426,33.133626384070475,31.772074438886506,31.868136245288248,37.228801621940626
38,35.12861989613095,34.61345533641037,33.965220154778955,36.8787532628881,36.53806749750742
39,21.417540343003246,23.415764204404155,19.524116664439987,22.60549901660737,28.723615292683675
40,47.711228183571606,44.51935927428986,50.21256504918747,43.26142476824066,36.30080941867913
41,40.7747330133846,38.59836180607094,40.522469712212725,36.73275532954851,45.83138488103772
42,35.1163804534131,37.05459340112599,32.98042146409299,31.514817575240485,22.14376030374614
43,44.66986799954069,44.09128145603925,47.124062864726504,42.097495234961066,25.5993900540458
44,26.98372172370436,28.36294122415793,25.840163121288235,25.944621660324866,41.22302906401051
45,28.76122553057122,30.19658631585865,28.837170218338876,30.82345413675972,35.40540610841164
46,38.4166444389835,38.68081266231934,38.33135536050313,39.506524005673825,42.16429522993072
47,30.568154034620818,29.90384723163546,31.011893380633666,29.94512208989768,31.852115314971623
48,28.8505001092373,28.931057379173755,29.273185885412683,29.84007688579202,47.91096537318408
49,43.2272639145388,45.145965631823486,41.683478700466644,42.756117774677136,34.227328282781265
50,27.83274403903223,25.944196124595756,28.08132091617238,26.8468456037275,38.93990829655062
51,27.0353153637682,27.647284498226227,28.811105485819322,28.579191532685545,35.18684317757909
52,27.087396848083625,28.676596482783264,32.615458078212406,34.46656367674751,53.18462770917515
53,32.00991368404485,34.508757954005155,28.995772799261466,28.368898222947163,37.93012847133216
54,21.48785856305673,22.479549053813358,22.064399418348675,21.400967625153694,28.92067388718896
55,31.315914477621998,26.7240157527222,29.057244937153992,27.576811212096874,25.694422132796227
56,30.936037711895,30.0160195264957,32.25915293412798,29.976728225479572,43.62242399009825
57,32.52066187915501,30.71715328757417,34.74162540786034,31.434715711611346,40.630176892191486
58,47.9757812193485,44.473931706928695,49.58830300385028,46.23860239574492,26.91795862344272
59,28.6004485228114,27.430973803638246,29.152422575743678,30.529178235088683,34.222197556316935
60,40.513219395766995,42.1273824851533,44.09519752388002,40.88397693186001,42.29562147235416
61,36.890122650436844,41.02527044503645,37.93739316534597,49.780660690423645,26.145736415138803
62,29.03594256784493,26.25759582562648,29.120755975030196,32.12150706129736,29.794450429061232
63,29.474390735264016,27.350144984129866,26.79331097235095,32.32872324355251,27.441733009793538
64,29.503614667314004,30.997272237681265,29.096077229889445,27.143203480534886,29.14075642444122
65,32.20941772417101,35.91834820276732,36.0354492677242,32.4681510313642,31.272098706437433
66,30.925840915290994,29.749124394024903,34.86996707795817,32.089344958206915,65.86134656240455
67,27.493014693498278,26.32005203453162,28.23068596544411,27.62533961919275,27.497721757671613
68,34.23372275358259,33.97376509284277,32.28626522368753,32.77554870799933,40.57903272390422
69,32.554475861508884,34.473719420242716,37.82192670356671,34.17764198040686,39.76837872080034
70,32.08984203202708,30.660297710744235,31.39058817712238,32.450212964540746,41.59378355354675
71,48.886339095639514,49.04618515883196,46.353462462482256,43.44356584782042,25.777686924887202
72,31.914792510281814,33.597802644481206,31.172406715571594,31.04372623459407,25.940694325058676
73,33.49004513780825,29.862606918117134,26.170157099245085,28.554019238767456,39.85876829224418
74,28.231354036533077,29.2422596780863,26.465857402385556,30.57278816656382,43.90317139595571
75,19.833067831953407,20.954918799773427,23.993419501925505,22.46427128501697,42.47336578105087
76,29.048367793978443,29.686932877350284,32.86275891511234,30.229051160041934,29.34918238547646
77,24.43336301137367,27.516209605615057,26.747372635989798,25.300236580190383,29.532738339705947
78,26.776251318566448,27.04044157547817,31.228167325373896,30.28172278606556,54.26255421602467
79,35.47616535983006,30.70685083770104,33.85801908527964,36.31209770139513,27.682418925073225
80,51.546711732268214,46.30746732377429,43.19083556957161,42.54564733946442,35.10824652012381
81,35.412242191915134,36.355683235406794,37.24228510398316,33.687379371207875,29.978611006708235
82,28.893671476387016,30.171947510873995,29.642237372736147,25.022105120984673,46.71094693396751
83,29.104715335009306,28.97730307040425,28.904177841387632,29.538835648208245,28.13366898072937
84,29.01655870879787,27.889863034873812,28.581730417732096,25.095248646933527,28.8070031240062
85,27.2099594030549,25.9933925437976,31.97686621940988,27.138040568371537,71.02846311954777
86,32.01612246917788,32.49705216997271,34.88049559611753,31.57944951446041,55.16321560462278
87,43.08452023551017,47.33657209166869,52.48708231647215,49.444284835980206,49.92995975734553
88,32.105737734545556,31.25380080350465,33.64364837035589,34.12291216144485,17.89513567860919
89,32.13969913075118,27.016039111719557,30.255631553623687,34.313418580821406,41.300557086459364
90,33.62162230606879,33.41348224033655,34.01296186590375,32.91355577278154,42.54422773767269
91,29.998259220336045,29.863427881894392,27.061055727992024,28.161487397654643,28.27011223291951
92,42.532695392240164,45.80204538523934,45.86060876511775,40.09352022927878,40.0489824557315
93,68.57976550130216,71.26820601241087,59.18385086607961,57.81015882526554,19.60071681806858
94,38.62742544378904,34.929541530720286,41.25575059732853,39.51367805083773,52.24633080631845
95,33.986487659248006,37.792735820853366,33.15261771648703,33.43009699303335,55.814533253007966
96,36.31478364133417,35.07318597679645,34.99010384381348,35.067882429383815,35.88946960507829
97,33.427655581845784,33.704618911405525,36.74303064549611,36.667418308913156,35.57637463657132
98,31.79842930026926,29.665363760992786,31.733545316364953,34.143638806339986,41.43710911288735
99,31.70892397679904,32.525224781562954,29.964520635482547,30.54288933385295,35.14654834354433
