,VRF,WRF,BF_WR,BF_FR
0,1.4337887185185192,2.4549096769254106,1.6389706775125246,1.7639303114003213
1,2.6940789228911144,2.8091110479630874,2.577577216761,1.6691608350076306
2,1.400345971549184,2.522374980143615,1.6340579221304816,1.2854737087781567
3,1.7432785626520957,2.326477442901194,1.839175154076083,2.4361825768921452
4,3.043260391078696,2.6433098285245817,2.8510696176058,1.7952286635382992
5,1.221888628084249,2.095426116916578,1.402213707405117,1.727669015892152
6,1.6127954545932475,2.9005443794154955,1.3552510296662057,1.0766154223690279
7,1.6656447285636615,1.3717684310408833,1.8923973809403802,1.549620533884205
8,1.4176336487604668,1.9970845470095295,1.8773703748767476,1.4689806229020759
9,1.070786127363489,1.9234297852591926,1.6102470891069462,1.0544237373508822
10,2.272096003121956,2.2687201899058977,1.8018540950582884,1.8809281101109034
11,1.6582247261754672,2.6533100649846526,1.3957283434939227,1.487098192592502
12,1.4215450184090621,1.5496040070434358,1.3763245818912582,3.1930009934004424
13,1.6033028154431244,1.9222552031231661,1.7046899329360419,1.7716580957679793
14,1.550813192709905,1.9147292584007256,1.8263691750474549,1.1962238815320765
15,2.539826096054937,2.6428369105489145,2.819311776131783,3.6709232278643142
16,1.9863189675927095,2.415673904288638,2.308944438188526,2.0270017614755216
17,1.721338669719005,1.7127488251841132,1.7418954838784966,1.5031948780683446
18,1.1864981059718827,1.5151017471841375,1.122791086013051,1.4047682377300257
19,1.4784216273829587,2.3924608326110817,1.503832375028989,1.316108654000293
20,1.8394911030938719,1.4396828185247437,2.333057425229385,1.4996746333939444
21,1.4033876286903326,1.5154628086335284,1.9023773257966212,2.869441011431267
22,1.5800999892866088,1.95012724632071,1.4696136784240883,1.698594949977329
23,1.2800635694233484,1.4106837435105442,1.2813367412346988,1.4135436259331104
24,1.6076648468981274,2.0893978263087782,1.6765138941504287,2.125169661306303
25,1.539589431194391,2.5227100288350965,1.7805224118665104,1.7188245538637303
26,1.5537132315687208,1.9651124066388235,1.573171964748024,1.9364721922722385
27,1.7433816997624039,1.9493142511927253,1.6920352513813537,1.4673891155602141
28,1.7533034563531749,1.6837092046466131,2.0048502247832545,1.9859289220056193
29,1.7349553803812554,2.064981549712754,1.5265632193578587,1.5527638042593541
30,1.4323441933589987,3.068880421472364,1.4896369446371682,2.438456105520378
31,2.310266187794754,2.8363292394492716,2.300309580985411,1.5648150437432673
32,2.753118920536805,3.2155123712602025,2.9334858608895353,2.570621966402356
33,1.2360130634598716,2.070000628631939,1.2949858472316347,2.32438017159019
34,1.3821654161333794,1.6933925120918747,1.2613392997769581,1.4678789935977308
35,1.3903993060419153,1.8582052528010198,1.558569991581959,1.6520218688961792
36,1.2511484869585694,2.3855577857870762,1.455449442033073,1.2621714087168727
37,2.0112783591874592,2.328580988263997,2.1503263451689825,2.84893512565881
38,1.6812263127817335,1.6165715820592186,2.0100879304870074,1.4823996569836568
39,1.5635137457617299,2.1171179784647056,1.7590768773687826,1.9851054973767936
40,1.356365308473037,1.7796357062978352,1.3684924229597082,1.653938982273595
41,2.05118128797566,2.323737135405899,2.084661661569257,1.388019094511931
42,1.4231204883948652,2.9542715843475915,1.597328692755722,1.3790747239916756
43,1.551700507330882,1.5408506490622373,1.382585928605704,2.1557675082621937
44,1.466643012324105,1.6876601215985485,1.6947198935490813,1.6228835184697474
45,1.4595153338015026,1.2966790406925293,1.5741899919684623,1.5737328448521997
46,1.5143770495366649,2.761071570923363,1.8277116180265571,1.8118394687654806
47,1.385136651140649,1.7325863123695153,1.6894349958435402,1.7095009143430402
48,1.555331256873099,1.9123224563569334,1.5461783778192673,1.4881253656466689
49,2.046501522149061,2.2427232188156054,1.557978277309244,1.6797712619219138
