,VRF,RF_FR,BF_WR,BF_FR,BFI_FR
0,29.697908296627077,31.172881293823487,31.208485589379425,36.60197630940986,46.645894702952184
1,29.47657531474049,28.299868974682905,29.03959253773656,27.235718330555144,32.746517931535244
2,56.26723364778081,45.49907081189168,55.41828549104118,41.827882875158686,46.89787776820716
3,32.591597353462525,27.922725953150714,31.996928172986493,24.06545215384633,41.19328333535499
4,37.05613726523803,26.86906490828682,37.41140862667247,24.04490214834582,36.53552846099292
5,33.25521878923355,38.99955862102676,33.84885417043997,36.988473225216296,49.64005772715012
6,30.324948046285716,33.10194374893075,31.053127416124635,32.90523838963676,35.76302748715668
7,34.095283155020795,20.9496683587139,34.17277330438637,19.607154740715,25.17995990809371
8,43.43859343756749,46.01117440945953,42.729942374879435,38.353130722734235,59.929977687193286
9,33.4501530577338,27.93774034049412,34.08694556904777,27.951688222131263,36.63590623418572
10,39.21552858328261,31.748927410263665,39.05076583562303,30.47881834670759,40.99658247251179
11,30.781750530542567,27.221010751152072,31.497124652953804,25.93060908708247,41.197401231831115
12,27.7606610576664,28.47542744722515,27.8996108057685,26.783320356116942,30.60756669086799
13,30.124514928629026,28.178289991369223,30.826747085773565,26.455087395100854,33.81119978927205
14,27.767470821004476,24.41613712246709,27.58770837732324,23.747782922703365,30.79220469624456
15,36.057035895649,24.47472642081067,36.32794154282777,25.658658345804525,26.737549844192376
16,39.974050472571584,32.966712381131536,40.24363183528979,32.64959167938237,44.10004891895074
17,35.520333616824495,31.78067632191151,35.16769372490351,26.158661966595293,39.89294543025842
18,26.06859195269982,21.276308089663296,26.410938641767647,24.150366489621693,27.332291963986734
19,52.51922193703784,43.516131679350124,53.82671344108357,31.043119778166844,54.75281330562458
20,41.025578148917994,31.848262885206164,40.79212932226891,30.746149663813878,26.45481555850271
21,43.76628538756936,42.764463864536424,43.24613928011256,36.884486927539065,66.70198587826923
22,31.894953762504198,30.71241449304425,33.29778595966187,30.256336066027327,57.229358851742234
23,29.055032224821897,23.290815775813943,28.75948202466731,23.425197075113488,24.35969528925833
24,39.92778679766173,34.17768683708157,40.581233275057464,36.478018140887926,48.367300897697596
25,23.496665240397434,27.81722857575217,24.556139057222826,30.469027073397147,38.959934286549995
26,25.710846427092395,25.495826788854284,24.82747399149499,27.396243453808633,28.202080397192166
27,31.525427617258103,35.31629486832902,32.30527014226188,31.418523342384667,45.503212005941236
28,35.76362721323471,28.430905119565402,37.35988243009799,25.120780896545295,32.31205055174032
29,30.05061119919758,37.05559018701564,28.70848085334933,34.70308699387135,50.04985988251822
30,38.80130504381547,37.184151685907196,40.158313066470186,33.97953420545625,48.11789112934146
31,36.300055463392766,32.61266871568237,36.54558597073584,29.437627618864475,44.179924824899665
32,24.39299309496785,21.692902309415942,24.059122920638085,23.175318497658086,26.965776787346147
33,40.006352772985586,27.861798104663723,39.550971426763866,28.83729507860663,32.83841026038818
34,26.632460436572984,21.386506611954946,27.699639592141377,19.767479319363037,22.697436019115393
35,50.625827275818395,44.40118810130305,51.53364907131484,45.152508949719056,54.126754286415554
36,47.21748650675024,36.22120198512793,46.643828679196986,34.955737551425564,41.25854715931979
37,30.438053839123885,27.688411827358998,30.505359707998768,25.96257191554223,39.10439421681121
38,35.70761044476401,30.304144194875068,37.14430081897388,28.630129371251908,39.727535565349285
39,30.853301302906125,27.75084332613195,30.200961708787208,25.46077137948922,39.19418562232408
40,36.82546498341839,31.26828906960343,37.47510926174216,27.046639255691648,42.64820127978072
41,23.26686846442155,24.10358399891931,23.790908063967965,24.421007349684572,23.652760184764407
42,36.78476851354507,31.639653113275756,36.95529854966335,33.35310197189322,37.666613677831165
43,33.21566761206103,25.51431707670405,31.85355307064997,25.269030228591685,39.45933006198899
44,29.456703834394414,29.225722718832024,29.140854292141363,29.692779267633032,43.66702611197887
45,42.192125601368346,37.382420106983034,42.70785373495906,30.960119040353955,61.54150464246584
46,39.272908829384264,28.05332348404451,38.99057155023808,26.970880930538232,25.12098829427874
47,39.164693607787534,27.266316290068634,38.62934390715257,27.445466305723684,32.191673007325456
48,35.63508731321048,31.61021561009344,36.538724941763675,28.57191220528119,40.869748144053794
49,28.17011402367211,31.107610633213344,28.12971985404006,30.477622969163814,50.755186806403216
