,VRF,RF_FR,BF_WR,BF_FR
0,13.138439450442695,30.21383504003231,11.482464798862182,23.759714238656812
1,16.523061369571202,16.155145113670052,16.12173542691515,25.714149041214114
2,14.584975725682924,19.610428191666273,13.76797357137606,23.584251951416764
3,15.768303390136953,38.131644612467724,17.21757601634989,29.684224383280593
4,20.247261645678478,21.35185240432809,18.242780529239766,22.62994886683322
5,14.701514738522599,24.16824635159986,17.925832056208876,35.9513743928528
6,19.789844962582517,14.28967852933497,20.38370920429417,19.226254856281095
7,20.900589461865483,20.11251407133668,17.771820975942845,21.334667154672434
8,15.56762833837759,37.52735303079264,17.154945265356595,45.7133039271356
9,20.842222965824725,16.432105245033974,20.156927124240706,27.328659671839443
10,17.885006374326412,15.13696932070517,16.248306845514502,16.312357314689798
11,13.553687862823503,28.718640060518275,12.544078627750963,27.79865222485543
12,20.01678835581729,63.07537606641107,17.46326007486946,17.68902854516882
13,18.809727467700544,31.525592568701352,14.94777371318615,17.811878374101294
14,14.472200191312737,18.261067391178614,14.291124872535372,20.099097843834226
15,11.822028134101982,25.529889105345724,10.970844725676725,26.663501646522096
16,17.20525769072116,17.626126121393437,16.645984130883697,19.12266761745217
17,12.056646813004303,21.09633543130007,11.598747575984326,16.65336327686866
18,17.702867537549295,14.438773748260642,17.537475086685337,27.18735300291807
19,11.892856061781167,21.660107362182064,11.576788463420545,19.56961520444152
20,20.045895210300635,30.023819375447687,20.27882797370841,40.827149034480904
21,18.818204311919075,19.885725443518506,17.301277544863883,24.379581742969044
22,18.55060721143868,28.80607899165821,20.103375912956402,40.295493152417855
23,18.31748512092714,46.75004414070865,19.330060410821613,35.444579721564935
24,19.39908429053938,22.604240956413772,18.17917233886963,19.041622941333404
25,12.934403123393139,19.296664559093482,13.287397800498756,15.0686977196269
26,13.834697307340567,18.772625937666746,14.421061329357888,19.697100830002803
27,17.976765134235727,19.72595726904061,16.347362938195904,17.621274911970023
28,14.537551412599035,23.461755259312795,17.363334411846644,22.061359713731587
29,19.799603115747374,24.604602460150254,16.32420708026979,32.789443141872255
30,24.022149359342894,50.88180490365993,21.85351488101435,37.64279214627542
31,24.463069305036754,28.230940914662323,21.461936321228528,34.340922105005305
32,15.308543178856077,36.113717295047394,14.674968315359186,32.618882823362156
33,15.492535717671851,16.997223161063754,14.001279361346699,20.230029476703155
34,15.458045990248909,23.680752824372117,16.409404722963778,22.137381340682705
35,21.26164813179914,32.97374083404863,18.47922001955097,19.08207823151969
36,15.226045389880923,17.485034937038346,13.53822503821781,12.943206142440411
37,13.704364495459211,19.945782184967207,15.604882837795934,19.72864741191747
38,12.603266114665656,12.975118046794432,11.612875620331925,14.576521848489826
39,17.03316878177471,18.058805169055688,16.102004934775614,29.975599283762666
40,12.216326662544176,22.164673152903397,13.383255725351711,24.03022194605921
41,19.875546383616705,22.22802791842894,18.724121127529838,30.10225611447911
42,19.383527309986857,19.029547653112044,18.820676310880053,20.91092921769923
43,15.339075564450845,16.38711939599956,15.30752250168248,22.730744648615026
44,14.603065158923945,19.27456857979191,14.102381567337764,39.710836744525565
45,18.204480861498816,18.233256267539268,17.881167209922342,24.095253425010682
46,14.366603262911218,14.917705281627093,14.573451388080658,21.2427582325427
47,22.861780210022403,19.53787983693133,23.441539401659004,15.912022954125678
48,13.850606034429536,26.30165668972926,12.228683009942698,19.373076110465128
49,14.708004249736266,22.202787365677096,13.548138430667677,40.96461750245935
