,Rand_WR,Trace_WR,KFCV,SPCV,Test
0,35.77810443946156,-223.10732112244688,6.039084254824467,10.129805894483681,17.72953331331639
1,39.10209825870225,-228.3781131414785,6.709886773358454,13.495369273080561,32.86730405032484
2,33.22457029744373,-226.8939191684693,6.472453266007659,9.218402487057785,67.35471051627722
3,29.417665860887364,-229.67106305691559,6.3171076982709256,9.37353668743919,29.71382833661192
4,32.69644165692874,-223.27243383242578,5.508241036223133,11.889998427818059,37.43782878649547
5,33.91602824032399,-227.76477790987713,6.2386540536310315,9.797202217231394,17.119261038471173
6,32.268613756206626,-221.38839316796893,6.52778307073672,17.112020324877385,43.57465962675079
7,31.68188804554476,-225.8956357916369,7.0127058317088755,13.748280144606742,64.23431722728927
8,35.28181906975857,-227.81910507553783,6.144670253467518,16.87449591112362,18.748825087606303
9,35.43299913700932,-226.96073571371468,7.59395230713051,15.229659687968226,25.40459458605745
10,32.240311333854265,-227.79363910783485,7.101016225190645,10.142892059587115,58.95533739101699
11,32.15730683399218,-222.57322635841018,5.827774280272829,17.318873761306573,15.894611640900532
12,35.92866473766234,-225.80638305955054,5.872813075404218,13.809020797989344,60.54350517587957
13,30.130582303441052,-223.6732488104325,6.132169440516764,11.45380230043644,18.174550005021313
14,32.309440228574616,-225.93494549504328,6.181310387010441,16.519394174650902,47.13558081298815
15,31.67345691076808,-226.34231053698684,5.691681804634817,7.689296471897239,44.00021426873317
16,35.87433322471698,-224.43712618615618,5.921874817294393,13.733899249227415,60.69251458825142
17,32.507522079905705,-223.08247153982728,6.886846382095625,14.301255444342877,38.91970478726031
18,38.18959927755699,-223.3645311217961,5.874915927172678,12.27516185804102,36.09003693601524
19,33.24865640547794,-224.72364714251268,7.499669318167449,20.07308065718219,68.17682582342219
20,35.01765566080825,-224.30563232110518,7.521033451610573,18.152998146519245,46.53400960480986
21,32.136980974804366,-228.96315543688394,6.840663971434902,16.93064360191866,9.876501703382072
22,32.879167123583755,-223.2875806829895,5.553889171399177,11.913797183285286,11.196450195458752
23,35.472915877651744,-220.43064362579273,7.140446319038565,13.322830268170739,50.54980796071996
24,36.27426762806903,-229.07547142026024,6.638896638797914,20.259831370933096,13.317140603887657
25,35.67779132182258,-224.643707551752,7.051219029734592,21.20725038867753,25.02978328261933
26,34.37993979199597,-221.44244787241695,5.855638451787067,6.342834437145986,30.53304712853751
27,31.876531751550377,-228.69780153595144,7.040194393418837,16.90198306066958,65.16854597881648
28,37.46972932421684,-226.70796041450717,7.031712285193919,14.347689054916222,22.189326725612844
29,36.66594541181711,-224.30018514058563,6.752849916612318,10.52556507536049,168.47709220144498
30,31.938717393699605,-225.6647220803214,6.76757796569148,14.008538028905605,10.898811653139273
31,36.789968770081074,-222.31422156892188,7.305446819061046,17.080581373680634,56.12207810329038
32,36.32246508274666,-227.13982754264774,6.087835403618693,7.979552895352805,29.394081183057768
33,36.32429620536354,-229.19170865533752,6.546577346795272,17.036991441931164,58.66585970910395
34,32.67778263489235,-230.44390331088852,6.668462392979589,12.203655576780317,18.024481401867767
