,Rand_WR,Trace_WR,KFCV,SPCV,Test
0,1.5784847764692522,-15.734816378163748,0.7782421625045551,0.8772046565723219,0.874162656978865
1,1.8936770250953339,-15.538260613478219,1.078943100351131,0.992541502252085,1.015006976904681
2,1.5199279253121345,-15.596400557307668,0.8552261441966307,0.9850732644531798,1.5686560277381867
3,2.019273542189802,-15.539378652179119,1.0653245315305868,1.4632359540248152,1.5800631114790489
4,1.9377074164901598,-15.508964530354008,1.7217958546537058,1.759090414988052,1.140138064554419
5,1.984715583080166,-15.660723527632392,1.0808865428804613,1.645828758583729,1.2522774228585831
6,1.483856303805039,-15.928598373402266,0.6769584024963408,0.5994500918587742,2.463838359814194
7,2.3655793725617285,-15.06080732167941,0.585905965529226,0.798661720966136,0.8636532791676542
8,1.223827900308719,-16.041022210870935,0.5684132341106224,0.4986451791351936,1.2806503857550187
9,2.2929311892827697,-15.25946167470381,0.5236179716373807,0.6334712348915928,0.6638811256216364
10,1.7647833488942108,-15.87556721993666,0.30526918431603434,0.32219933665107675,2.5318555434079277
11,1.515530388760031,-16.057350362474832,0.6886725667524753,0.7304296475653722,1.6251257820552445
12,1.924826230631765,-15.635336607280605,0.686567520638062,1.105699657032739,0.9113637242709131
13,1.8063309537476386,-15.493454039116976,0.70276181106371,0.6922079390510174,4.234630791129304
14,2.0631346569682028,-15.063254939256948,0.6132974748925745,0.9358780185714558,5.206690478809726
15,1.7026282997075262,-15.627224241542242,0.5287042156680596,0.6034306036429824,1.8519087221094739
16,1.4786220088283735,-15.901153772666165,0.5913359685579412,0.5723337478104462,2.1248491169164727
17,1.5633166127535765,-15.41978830070391,0.9669536539582533,0.9640451611638051,0.84100506106911
18,1.119745482604689,-16.415144976936265,0.4021204230369153,0.4300959424459297,1.2379400603915875
19,1.224454528362179,-15.858865437501645,0.46545049019940576,0.4937111667786339,2.853502222408861
20,1.6960223971737927,-15.751582431956306,0.5820701408698145,0.891259584315321,10.0383766198874
21,1.7691678207960368,-15.385675152733887,1.1771448723634674,1.1614792395437215,3.0715774158986644
22,1.898961738344653,-15.618802199882541,1.0181464984463178,1.3544077413417894,1.307644302742156
23,3.6441367660742943,-14.212484505615999,1.708861778905598,2.795120461031547,2.5045611786925583
24,2.160582160339625,-15.368400461601837,0.945571506577983,0.9605511398257833,2.2334380781700207
25,1.2392442807408506,-15.930499597888197,0.6254479234815138,0.6086562048351103,0.9430783674626636
26,2.0679136911898,-15.863091662314341,0.4649758116766506,0.4499704966911965,0.822005703176722
27,2.7035393029486094,-14.510574690602168,2.3800527980329846,3.0069593412858966,0.7293891628136443
28,2.2680065009180113,-15.254972080533275,0.8085960169975357,0.8357142962230517,1.2939079303171335
29,2.2817877501329935,-15.50434316924236,1.0168540113776252,1.0134568434625015,1.5434922928603658
30,2.3064165379666246,-15.471039411744577,0.5709589929702235,0.5528003175144784,0.6876044118911107
31,2.3815535495959064,-15.11042304788669,1.0394195795984158,1.5263355551184654,1.8113812177989157
32,1.5883533104380176,-16.08626515824014,0.6468229310010128,0.6393429264675069,2.068985496695071
33,1.931962520934258,-15.462582819461165,0.601478140159348,0.6632718885644974,1.0691293955120615
34,2.6938542279172766,-14.492790372229083,0.7081816654670477,0.6950717412146934,1.3175966573112554
35,1.8805037287368813,-15.988858476172513,0.6970301387358975,0.8553811345817579,3.0467538133264824
36,2.626948882198521,-15.184188827689985,0.9944598228653296,0.9605807603537795,2.349714466803282
37,4.287911292216004,-12.85424834149366,1.4761664269411738,2.0116681296644794,8.960356840782275
38,1.651245982380641,-16.23806882482852,0.7533295020170404,0.8021946507696708,2.6523945794345427
39,1.6647088109280648,-15.62479289470746,0.7300027653162152,0.6610814871819699,0.7167447893977237
40,2.107754263600031,-15.273713885782472,1.4985062352602072,1.7765640171629447,0.9607489593268034
41,2.8681069326119126,-14.172918004807887,0.6666250185901252,0.8304417560246822,2.158318754445399
42,2.848498832926905,-14.32758986510535,1.590128936112043,1.6540456411552917,1.9526294551116516
43,1.626100327319996,-15.409849102266563,1.2546843873326126,1.3203676879391013,0.9388091112104876
44,2.9429606743038965,-15.056985651494568,0.43384387492937215,0.4872612337258091,2.939348248453511
45,1.8929127240046497,-15.976046120054619,0.7282288987096447,0.6497281105987872,6.853932970699902
