,RandY,TraceY,RandW,TraceW,Test
0,0.707206357642991,0.705188577075799,0.678797471352395,0.7941914767151804,0.9847746185765868
1,0.7345236158280627,0.7736771496062596,0.8364111170856999,0.7571974072532112,1.0067544243294753
2,0.6789904557430358,0.7676262857264642,0.6610610488079944,0.775123935083451,1.0535357015065197
3,0.9348878671920509,0.8672780277976248,0.9522264610844321,0.9811100983687823,0.9389030542997191
4,0.7619464364151154,0.7009067005008257,0.706562319919224,0.683230959525404,0.7439759782933102
5,1.0093835188134834,1.0910829024889757,1.0104516866140205,0.9684641061426622,0.9572268264193167
6,1.0947894506922635,1.0025181142776112,1.0297081966838908,1.0370306479784046,0.9410640367456646
7,1.047531545329047,0.9992414499482198,1.1197231132105059,1.0939288049378921,0.772408172746413
8,0.8284846013585615,0.8321843891540419,0.785775488824311,0.8234045682235739,0.7874074184868639
9,0.7189782008645582,0.7850931585867557,0.6980466404513517,0.7532608359550952,0.9480606049604532
10,0.8454375458877138,0.8521843436511745,0.7947472767558433,0.7805322758946754,0.8165376893055052
11,0.7769243352497345,0.783868696361978,0.8478077146908245,0.721700526095412,0.7295246268940472
12,1.0338193613675113,0.980993224051505,0.9039930798834409,0.9731788216012948,0.631797498560854
13,0.7580410685069384,0.7473582887837616,0.6989968892906221,0.7150565710800529,0.8137502470072805
14,0.8825418930581835,0.880590622745359,0.8915031395757909,0.8495657330904636,0.923699213075703
15,0.8885530149520552,0.921835387540904,0.869804561295705,1.3053625987258628,0.8346846035620417
16,0.7239337468548408,0.6950049937495615,0.6713808625493833,0.7098918586139492,0.6646843207163253
17,1.1685810530127159,1.2032780185554173,0.9907255342188971,1.1557702222479573,0.7463669539150097
18,0.708039129934184,0.7423942837019452,0.8657501385673881,0.8952375291892987,0.8587279694376806
19,1.0057496247337696,1.0360420766616742,1.1481782662663649,1.0511203952560972,0.7674069891940688
20,0.6690318896903983,0.7000217334972152,0.6801110556610299,0.6728624479279526,0.5012707547706037
21,0.7241493318173113,0.7380256544947047,0.7127247107889391,0.8356402763174052,0.7892789062830929
22,0.7467185984845374,0.7250289193248798,0.7032041852651673,0.6774254700889121,0.8478233175079931
23,0.6810950332516936,0.6916241172832305,0.6446939713670107,0.7729023891267194,1.0303435461533421
24,0.6589985407771468,0.6675146685587366,0.6776991698647928,0.6168560306128315,0.8491527321728628
25,0.9741824005142081,1.038261238892623,0.9457910230577754,0.9660263095592845,0.8888253196364813
26,1.0015736400712756,1.013559086122162,1.0282743892540736,1.109452361330735,0.8847015208491991
27,0.7254942917379473,0.7118839353785745,0.7384976257176332,0.6752119684671964,0.8857802073045813
28,0.7543697924797941,0.7442658479708684,0.698667450854618,0.7333537374041492,0.9551126708560599
29,0.9333252825610905,1.0169215057735594,0.8858886934857105,0.8162081852788925,0.935051711368733
30,0.8609785413484858,0.8360369996135429,0.8801330351021477,0.8730472530124279,0.7764655277936376
31,0.915015570971588,0.8994402132532964,0.9118486066221967,0.824305720563424,0.7491588907360609
32,1.232134488928198,1.1165668113909255,1.2365561469269568,1.1449774357011209,0.7184009803059094
33,0.8415537343132621,0.9245283120010159,0.848246819775012,0.9314660258552877,0.8744597676407906
34,0.7712272353801249,0.8532323937898761,0.6843284848782062,0.6819479587583112,0.7370913095344127
35,0.7429201169716012,0.7552139493503195,0.7648135173364758,0.7908362929626171,0.9607801043128021
36,0.8390134679589714,0.9424479396459545,0.7772986880010287,0.6800533984275182,0.8530661831551134
37,0.8191316551111866,0.7537737810203868,0.6896517903321875,0.7606457784914709,0.696040419275217
38,0.8733068397749344,0.8246584611006236,0.8876809178219256,0.8830911132502712,1.077564954409704
39,0.9015134997484685,0.892781380194645,0.8409571651629723,0.8569100860865652,1.3157100188099757
40,0.7431454883865003,0.7000637491814848,0.7204409069103078,0.708189459579829,0.5320610329248537
41,0.6794929408999492,0.6747044470349017,0.7194558473017466,0.6908808337485252,0.9360819162435249
42,0.8481520303826035,0.9469820218745238,0.9115076472184268,0.9474735879155461,0.806573765037286
43,0.88446178004918,0.8911189129350036,0.9362088152948058,0.7970103129620812,0.7338701933859255
44,0.7487386373188916,0.7902807191258441,0.7551054934024923,0.7615708085493772,0.8920084090180385
45,0.8019623535246951,0.7924654866394627,0.7351180048895488,0.7267734623778355,0.7578766444438765
46,1.0756685176836822,1.0690822017522768,1.1007546473587349,0.9889118003935105,1.0969028213813008
47,1.173404589288825,1.1049390381680926,1.4514893966650304,1.196971301382125,0.8105734976242976
48,0.7081165167855022,0.7163590547303684,0.6936719002928771,0.7062973323545035,0.7521344796299587
49,0.757557658310134,0.8138994542812404,0.7519668896266076,0.7360280164751102,0.7048065196490558
50,0.954526310660587,0.9426557852041132,0.8370043722885868,0.9226465010804832,0.7965641042852204
51,1.0300994545420956,1.0105171077441766,1.0203275659973188,0.9848729238027146,0.8938877867153092
52,0.7007028686235618,0.758671046070871,0.7308294127155085,0.7514138089010082,0.7329966374446185
53,0.7709015891703778,0.968327717340826,0.7953784388633113,0.7425622725461024,0.6985596821839657
54,1.1557963959442783,1.2174686178315155,1.1698560205309159,1.1730440239963835,0.9322789068986234
55,1.0324826923203971,0.9718272639939184,1.1193938356693782,1.0328387791688625,0.9170848405882881
56,0.9131460495254662,0.9102882842526849,0.8990586958731843,0.8815285894720036,0.9041348483309468
57,0.8086574680381742,0.8557509277544032,0.7632101500283358,0.8253756164825184,1.2758998925393674
58,0.843952930554608,0.9108362232185693,0.8141593567386424,0.9762914246437392,1.0420630507028563
59,0.783812841080581,0.7867738425854132,0.7687302836233456,0.7895283055181836,1.0013650090934476
60,0.732138612910982,0.7566438654804215,0.7613155418200883,0.7251645639437796,1.1707104739413123
61,0.7821679412729892,0.6356957115631638,0.694172165098068,0.7379127988614711,0.808705762643943
62,1.0015084218717007,0.985727853260042,0.9465195611780215,0.9163108343527431,1.1395034629904703
63,0.7801593641850001,0.7652878155485849,0.7848290928843825,0.7924037680514845,1.0332160741152019
64,0.8174600857588072,0.8664777616424637,0.9232209130246497,0.8291268496167111,0.7744036247154675
65,1.1490888602341234,0.9912198332604096,1.3705643993267547,1.1489719342465452,0.8496973851895189
66,0.7631814974069304,0.8455136089801897,0.7921953527559062,0.756129815668921,0.986168231717947
67,0.9404772137661002,0.7654480845657945,0.8181968335353673,0.8568792817681105,0.8423463884832689
68,0.7391687032101099,0.713439481390293,0.7350808226264913,0.7368323567753382,0.8791397333317235
69,0.7177212572711192,0.7221722210018819,0.711589033024633,0.7767984364824239,1.032785933166814
70,0.7121146543215191,0.7148284706117018,0.7312408985219748,0.7000765615914151,1.0726766933818095
71,0.9169046687919116,0.8652743961728165,0.8306054806951332,0.8509356725641862,0.6651333482320652
72,0.7176109980483812,0.7939962538321271,0.7330802405468148,0.7087790277950122,0.9292645159293964
73,0.7403521520329571,0.7862912665824785,0.7573976152615152,0.7303343544763249,0.7015329772083264
74,0.837203572996983,0.7740601921050092,0.8178486800044814,0.845325982042824,1.0820390090205836
75,1.132831828777563,1.0326091019438688,0.9167689908546955,1.0129921697425575,1.284840781834034
76,1.0335297713922764,1.4580886132660758,0.977007871369551,0.8868248703186118,1.0174209018648976
77,0.8756563957992978,0.7373526730408535,0.7302023657997212,0.9314678099949351,0.8930035257132233
78,0.9971778796897952,0.9846014115593309,1.1591293772769022,1.0070519367422335,0.8029544320436477
79,0.978231871976688,0.8750403697517982,0.9187939674000655,0.8072540252069375,1.1274934603698492
80,0.7751576201018638,0.719519226065888,0.8280296708525041,0.7356404878056432,1.2325051765806647
81,1.048458486185287,1.0435093513933007,1.0783022550972048,0.9655671613897757,0.9725942113263216
82,0.9816814626683427,0.9936735746837959,0.952333605674314,0.9670766852057053,1.0250991254550086
83,0.788271146681129,0.74780791503736,0.7219998615008352,0.7683822136110354,0.836961707442015
84,0.7554643667256505,0.7504305791391302,0.7951088710089353,0.7825149951633555,0.6599379068233227
85,0.8205320146363791,0.7935195687826472,0.7519635714801282,0.7805449207580598,0.7840052080351902
86,0.6885903476278263,0.6736459441237037,0.5986538346591684,0.6563790405171127,1.0535835760413892
87,1.0320736796016146,1.0586426831899864,0.9362011722968342,0.9354801513283432,0.7909034035545738
88,0.9041842352887574,0.8533349707152122,0.7646869058046256,0.8235773289385641,0.8623439829263566
89,0.7363292938848828,0.7241270534697221,0.7113610957952551,0.7006325789255485,0.7806309663200113
90,0.8175517413781835,0.7243273731745755,0.7008509911922189,0.7383922087908908,1.0031357238984444
91,0.7705217919045757,0.7760194632134703,0.7966916886645327,0.78656229083558,0.8801478925113974
92,0.6583830777421461,0.6206545075512039,0.6828038444371696,0.6446350181089758,0.7423484532684553
93,0.9666468555861888,0.9179553015181204,1.0545789684870353,0.9025358890252022,1.4410191029929247
94,0.9635021586465546,0.9870445037666684,0.8806160421830397,0.9176947129779385,0.9836208776467474
95,0.9680009773911309,0.9307902998655979,0.8829477710464296,0.9243361501412782,0.8194994094232221
