,VRF,RF_FR,BF_WR,BF_FR,BFI_FR
0,63.865897647705644,56.19490650814462,76.99148359672695,85.59981458077623,78.60603132929576
1,49.58830049373043,54.101306278097105,56.09785021442336,48.87519958555183,45.78953011197423
2,45.10903483110566,47.147782716795064,52.67057166249784,39.006249306730496,74.50818895316934
3,35.02369398840541,38.155525600021605,41.278415428919324,35.30012375350651,41.07787956751821
4,47.63780851939697,42.290871941797455,44.38801699912672,49.210970053774595,55.200105538675466
5,34.842859532495716,52.6102483565471,35.97952359876275,38.75506714165038,51.065077186894044
6,35.064095154660954,44.18478343931919,37.74681306809999,38.03948154707181,70.34784404286151
7,41.10579568730234,60.62284748265123,42.645397778050025,63.096508265795485,51.438367985080646
8,31.883505771747462,67.16902387345739,34.5895099532644,41.1845270418328,63.10055038669046
9,48.82045269476835,44.18778478137811,57.10597302270566,41.818129510217915,76.0489988636105
10,48.28251185857363,44.28034685736993,46.91423671554927,40.20020768376831,51.69673186868779
11,33.15475642051333,38.703480367211206,34.24026225710217,34.46611105642532,35.02492279691668
12,42.84504738091777,42.51610413272657,47.42012178724348,49.5831199146769,73.06433082531423
13,30.655659029807186,28.827761782610274,27.362017406486498,27.27102761968336,32.32457108882728
14,47.35715137224157,37.724368144718014,55.9567030007242,42.670268654925785,42.67688321535777
15,52.43047962552798,46.45498989795584,53.772975501766254,51.55293677936541,56.34002196626361
16,41.368928964655375,34.060464750083646,48.104135158900036,37.93652158013228,40.63810355540176
17,43.17974184929892,60.05429597360264,44.86762402813773,49.749396948315166,61.605034180111716
18,49.43556976281677,40.510556443759675,54.76365089103337,39.652738582681295,63.08001413237504
19,55.26394525028323,71.2044748668892,61.53207309875259,46.1568720077972,82.83228057483252
20,39.11162730057292,27.801127207133828,34.05326580775915,36.12991825615443,50.0717799346045
21,40.51225567242441,41.56054014473368,43.426522694167886,42.84360048249492,49.127640793119355
22,44.748842979946055,50.59311993046568,43.27586593076998,40.19396651766511,45.38084522016723
23,46.970537910107794,61.79551295746494,43.29828382785469,46.049032390042946,132.24205497905467
24,60.478148620364585,73.30244324929303,55.308764097953684,73.61182015916077,73.40137574335225
25,52.19182133971179,49.762780888276794,51.867116249398144,53.56258093410948,46.114338766490505
26,34.87101521527219,61.90126040271142,36.790322257925226,35.74858245316503,65.92655554774603
27,42.522962840626455,40.36280880276826,50.785317639909074,30.78416540277213,49.801685739447954
28,44.16071994728728,57.835111533779624,48.338129434275515,72.16442059664419,53.23675308044299
29,53.80497416576353,61.57378322540468,53.53028595205982,59.80852198236573,60.915402875906125
30,44.565140765567854,33.62827628221032,41.879954830899436,28.024484217225098,37.00221769279192
31,42.06580872832338,42.80952534795993,42.87564475828534,29.469634888240797,77.41632173490282
32,46.96342329963813,68.88916533988206,52.206877195005085,56.27248157113983,125.30050921014238
33,55.17004390987257,83.15961722122748,66.9517107471602,37.7742303571022,62.59392150164788
34,54.131703494217575,47.81356492107668,56.541712951928695,52.445005094527325,80.39093243307796
35,49.565668116237774,58.84773753830354,61.20899252580273,45.563760812798506,53.98887605041477
36,47.891442994612454,36.510849231402965,49.689068469590545,49.65853586574229,50.56187426073682
37,38.65108196348142,51.69056109267677,40.3400145041545,55.58566080029501,58.354692338570885
38,57.31302733517495,72.82043185055674,77.69961919177915,58.906080275384184,69.42178620195347
39,36.08150647273514,38.39502502198641,38.04751424501576,38.127603738037024,32.59446427277021
40,39.91696806376189,51.19925455476396,38.12197528206001,51.54585267629185,58.042138395989944
41,43.54207434534297,34.43230295609415,48.871167453730926,30.79029226132608,41.444464120671306
42,44.51784095366551,36.47636774054462,46.296979736795514,42.76409894864069,41.171425332326955
43,39.77655890132631,42.06082248392865,42.7456460809649,44.32878586408675,55.57667712926609
44,51.92556693531503,44.06777139232322,54.08128493749371,56.11447594620487,95.01396899419458
45,36.71265608970512,34.08745393751671,38.41267615088531,33.59513316297718,49.22798918868499
46,42.48382899202801,43.08232704699452,54.4351716349141,57.407440733765085,46.78811641684461
47,36.84617400946649,31.454699983809352,42.98993943414141,31.885936184035884,46.613660134377966
48,45.92415742751581,50.07998153341241,55.00291988420397,37.39115300507471,57.40129463503129
49,47.00604740576867,46.116266127920476,47.99197300564453,54.474814029514654,54.509876165951155
